"source";"translation";"type";"module";"status";"customer"
"has to be number";"mora biti broj";"C";"";"T";"N"
"DD";"DD";"C";"";"N";"N"
"MM";"MM";"C";"";"N";"N"
"YYYY";"YYYY";"C";"";"N";"N"
"Change Flash SWF";"Promenite Fleš SWF";"C";"";"T";"N"
"Delete Flash SWF";"Obrišite Fleš SWF";"C";"";"T";"N"
"FLASH not uploaded";"FLEŠ nije podignut";"C";"";"T";"N"
"Change image";"Promenite sliku";"C";"";"T";"N"
"Delete image";"Obrišite sliku";"C";"";"T";"N"
"Retype password again";"Ponovo prekucajte lozinku";"C";"";"T";"N"
"Bold Ctrl+B";"Bold slova Ctrl+B";"C";"";"T";"N"
"Italic Ctrl+I";"Italik Ctrl+I";"C";"";"T";"N"
"Underline Ctrl+U";"Podvučeno Ctrl+U";"C";"";"T";"N"
"Subscript";"Podskript";"C";"";"T";"N"
"Superscript";"Superskript";"C";"";"T";"N"
"Justify left Ctrl+L";"Justify levo Ctrl+L";"C";"";"T";"N"
"Justify center Ctrl+E";"Justify centar Ctrl+E";"C";"";"T";"N"
"Justify right Ctrl+R";"Justify desno Ctrl+R";"C";"";"T";"N"
"Select foreground color";"Izaberite boju gornje površine";"C";"";"T";"N"
"Strike through";"Precrtano";"C";"";"T";"N"
"Indent";"Jednako";"C";"";"T";"N"
"Outdent";"Ispupčenje";"C";"";"T";"N"
"Horizontal rule";"Horizontalna linija";"C";"";"T";"N"
"Ordered list";"Lista porudžbina";"C";"";"T";"N"
"Unorderedlist";"Lista otkazanih porudžbina";"C";"";"T";"N"
"Insert external image";"Unesite spoljnu sliku";"C";"";"T";"N"
"Enter an image URL:";"Unesite URL slike:";"C";"";"T";"N"
"Remove link";"Uklonite link";"C";"";"T";"N"
"Remove formating";"Uklonite formatiranje";"C";"";"T";"N"
"Change Font";"Promenite Font";"C";"";"T";"N"
"Set style of selected text";"Podesite stil izabranog teksta";"C";"";"T";"N"
"Title 1";"Naziv 1";"C";"";"T";"N"
"Title 2";"Naziv 2";"C";"";"T";"N"
"Title 3";"Naziv 3";"C";"";"T";"N"
"Source code";"Izvorni kod";"C";"";"T";"N"
"Path";"Putanja";"C";"";"T";"N"
"Change Font Size";"Promenite Veličinu Fonta";"C";"";"T";"N"
"XX-Small";"XX-Malo";"C";"";"T";"N"
"X-Small";"X-KMalo";"C";"";"T";"N"
"Small";"Malo";"C";"";"T";"N"
"Medium";"Srednje";"C";"";"T";"N"
"Large";"Veliko";"C";"";"T";"N"
"X-Large";"X-Veliko";"C";"";"T";"N"
"XX-Large";"XX-Veliko";"C";"";"T";"N"
"Add gadget";"Dodajte spravicu";"C";"";"T";"N"
"AddGadgetDescription";"Spravice - Gadget su male aplikacije koje mogu da se izvršavaju na radnoj površini ili u baru sa strane.";"C";"";"T";"N"
"Add Application Gadget";"Dodajte spravicu za aplikaciju";"C";"";"T";"N"
"Edit gadget";"Izmenite spravicu";"C";"";"T";"N"
"10 min";"10 min";"C";"";"N";"N"
"20 min";"20 min";"C";"";"N";"N"
"30 min";"30 min";"C";"";"N";"N"
"45 min";"45 min";"C";"";"N";"N"
"1 hour";"1 sat";"C";"";"T";"N"
"Never";"Nikad";"C";"";"T";"N"
"Hidden";"Sakriveno";"C";"";"T";"N"
"Desktop";"Radna površina";"C";"";"T";"N"
"Sidebar";"Side-bar";"B";"";"T";"N"
"Are you sure you want to delete selected gadget?";"Da li ste sigurni da želite da izbrišete izabranu spravicu?";"C";"";"T";"N"
"Application Specific";"Karakteristike Aplikacije";"C";"";"T";"N"
"News";"Vesti";"B";"";"T";"N"
"Save modified rows";"Sačuvajte izmenjene redove";"C";"";"T";"N"
"Edit view";"Izmenite pogled";"C";"";"T";"N"
"Export to csv";"Izvezite u csv";"C";"";"T";"N"
"of";"od";"B";"";"T";"N"
"First page";"Prva strana";"C";"";"T";"N"
"Previous page";"Predhodna strana";"C";"";"T";"N"
"Next page";"Sledeća strana";"C";"";"T";"N"
"Last page";"Zadnja strana";"C";"";"T";"N"
"Save as new view";"Sačuvajte kao novi pogled";"C";"";"T";"N"
"Delete view";"Obrišite pogled";"C";"";"T";"N"
"View Name";"Pogledajte ime";"C";"";"T";"N"
"Records Per Page";"Zapisa po stranici";"C";"";"T";"N"
"Help";"Pomoć";"C";"";"T";"N"
"HelpDescription";"Pomoć";"C";"";"T";"N"
"Download";"Preuzimanje";"C";"";"T";"N"
"Comma";"Zapeta";"C";"";"T";"N"
"Semicolon";"Tačka-zapeta";"C";"";"T";"N"
"Tab";"Tab";"C";"";"N";"N"
"CSV delimiter";"CSV graničnik";"C";"";"T";"N"
"You have not selected export data";"Niste izabrali podatke za izvoz";"C";"";"T";"N"
"Server";"Server";"C";"";"N";"N"
"My computer";"Moj kompijuter";"C";"";"T";"N"
"The source of import file";"Izvor fajla za uvoz";"C";"";"T";"N"
"Are you sure you want to delete all old records in selected module(s)?";"Da li ste sigurni da želite da obrišete sve stare podatke u izabranom(im) modulu(ima)?";"C";"";"T";"N"
"Minimize";"Minimizujte";"C";"";"T";"N"
"Show list";"Prikažite listu";"C";"";"T";"N"
"Undock";"Otkačite";"C";"";"T";"N"
"Remember me on this computer";"Zapamtite me na ovom kompijuteru";"C";"";"T";"N"
"I forgot password";"Zaboravio sam lozimku";"C";"";"T";"N"
"Enter code from picture";"Unesite kod sa slike";"C";"";"T";"N"
"Back to login";"Nazad na prijavu";"C";"";"T";"N"
"Delete all events";"Obrišite sva dešavanja";"C";"";"T";"N"
"Are you sure to delete all events?";"Da li ste sigurni da želite da obrišete sve događaje?";"C";"";"T";"N"
"Delete debug events";"Obrišite dešavanja za debagovanje";"C";"";"T";"N"
"Are you sure to delete debug events?";"Da li ste sigurni da želite da obrišrte događaje za debagovanje?";"C";"";"T";"N"
"Attached files";"Prikačeni fajlovi";"C";"";"T";"N"
"Edit email template";"Izmenite email šablon";"C";"";"T";"N"
"Edit selected template";"Izmenite izabrani šablon";"C";"";"T";"N"
"Select Template";"Izaberite šablon";"C";"";"T";"N"
"MailOutboxDescription";"Sve poruke poslate od strane sistema su ovde vidljive, zajedno sa njihovim statusom (uspešno poslato ili greška).";"C";"";"T";"N"
"Sending";"Slanje";"C";"";"T";"N"
"Sent";"Poslato";"C";"";"T";"N"
"Restart sending";"Ponovite slanje";"C";"";"T";"N"
"Do you want to delete selected mails?";"Dali želite da obrišete izabrane emailove?";"C";"";"T";"N"
"Delete selected";"Obrišite izabrano";"C";"";"T";"N"
"Restart selected";"Ponovo pokrenite izabrane";"C";"";"T";"N"
"Send pending mails";"Pošaljite poruke koje su na čekanju";"C";"";"T";"N"
"Send by mail() function";"Slanje mail() funkcijom";"C";"";"T";"N"
"Send by SMTP";"Slanje pomoću SMTP";"C";"";"T";"N"
"SMTP User name";"SMTP Korisničko ime";"C";"";"T";"N"
"SMTP Password";"SMTP Lozinka";"C";"";"T";"N"
"SMTP TLS/SSL";"SMTP TLS/SSL";"C";"";"N";"N"
"Send test message to email";"Pošaljite Test poruku na email";"C";"";"T";"N"
"Save & Send Test Message";"Sačuvajte & Pošaljite Test poruku";"C";"";"T";"N"
"Show desktop";"Prikažite radnu površinu";"C";"";"T";"N"
"Show desktop icon can't be removed.";"Prikažite ikone koje ne mogu biti uklonjene.";"C";"";"T";"N"
"Are you sure you want to remove selected item from QuickLaunch?";"Da li ste sigurni da želite da uklonite izabranu stavku iz brzog biranja?";"C";"";"T";"N"
"(s)";"";"C";"";"T";"N"
"Online users description";"Korisnici na vezi";"C";"";"T";"N"
"Click to open sidebar";"Kliknite ovde za otvaranje bara";"C";"";"T";"N"
"Show in fron of windows";"Prikažite ispred prozora";"C";"";"T";"N"
"Show behind windows";"Prikažite iza prozora";"C";"";"T";"N"
"Hide sidebar";"Sakrite sidebar";"C";"";"T";"N"
"Are you sure you want to remove selected item?";"Da li ste sigurni da želite da uklonite izabranu stavku?";"C";"";"T";"N"
"Edit user profile";"Izmenite profil korisnika";"C";"";"T";"N"
"Sunday";"Nedelja";"B";"";"T";"N"
"Monday";"Ponedeljak";"B";"";"T";"N"
"Tuesday";"Utorak";"B";"";"T";"N"
"Wednesday";"Sreda";"B";"";"T";"N"
"Thursday";"Četvrtak";"B";"";"T";"N"
"Friday";"Petak";"B";"";"T";"N"
"Saturday";"Subota";"B";"";"T";"N"
"January";"Januar";"C";"";"T";"N"
"February";"Februar";"C";"";"T";"N"
"March";"Mart";"C";"";"T";"N"
"April";"April";"C";"";"N";"N"
"May";"Maj";"C";"";"T";"N"
"June";"Jun";"C";"";"T";"N"
"July";"Jul";"C";"";"T";"N"
"August";"Avgust";"C";"";"T";"N"
"September";"Septembar";"C";"";"T";"N"
"October";"Oktobar";"C";"";"T";"N"
"November";"Novembar";"C";"";"T";"N"
"December";"Decembar";"C";"";"T";"N"
"Confirmation required";"Zahteva podešavanje";"C";"";"T";"N"
"Add field";"Dodajte polje";"C";"";"T";"N"
"Are you sure you want to delete selected field(s)?";"Da li ste sigurni da želite da izbrišete izabrano(a) polje(a)?";"C";"";"T";"N"
"Information";"Informacije";"C";"";"T";"N"
"read more";"saznajte više";"C";"";"T";"N"
"Previous";"Predhodno";"C";"";"T";"N"
"Start";"Počnite";"C";"";"T";"N"
"Maximize";"Maksimizujte";"C";"";"T";"N"
"Language translations";"Prevodi";"B";"";"T";"N"
"English name";"Englesko ime";"B";"";"T";"N"
"Are you sure you want to delete selected file(s)?";"Da li ste sigurni da želite da izbrišete izabrani(e) fajl(ove)?";"C";"";"T";"N"
"Import language";"Uvezite jezik";"C";"";"T";"N"
"Import new language into your account";"Uvezite novi jezik u vaš nalog";"C";"";"T";"N"
"Are you sure you want to deactivate this plugin?";"Da li ste sigurni da želite da  isključite ovaj plugin?";"C";"";"T";"N"
"Are you sure you want to activate this plugin?";"Da li ste sigurni da želite da aktivirate ovaj plugin?";"C";"";"T";"N"
"Plugins";"Dodaci";"C";"";"T";"N"
"PluginsDescription";"Plaginovi i moduli koji mogu da poboljšaju ili promene ponašanje sistema, ili da mu dodaju  novu funkcionalnost";"C";"";"T";"N"
"Path to server file";"Putanja do fajla na serveru";"C";"";"T";"N"
"You have not selected file";"niste izabrali fajl";"C";"";"T";"N"
"Author: ";"Autor: ";"C";"";"T";"N"
"Active wallpaper can not be deleted";"Nemožete obrisati aktivnu pozadinu ";"C";"";"T";"N"
"Upload failed with error: %s";"Podizanje nije uspelo. Greška: %s";"C";"";"T";"N"
"Data are cached";"Podataci su keširani";"C";"";"T";"N"
"Exported file you can download here";"Izvezeni fajl možete preuzeti ovde";"C";"";"T";"N"
"Save language metadata";"Sačuvajte metapodatke jezika";"C";"";"T";"N"
"Failed to add link - invalid url";"Link nije dodat - pogrešan url";"C";"";"T";"N"
"Open in same window/frame";"Otvorite u istom prozoru";"C";"";"T";"N"
"Open in new window/frame (_blank)";"Otvorite u novom prozoru / frejmu (_blank)";"C";"";"T";"N"
"Open in parent window/frame (_parent)";"Otvorite u starijem prozoru / frejmu (_parent)";"C";"";"T";"N"
"Open in top window/frame (_top)";"Otvorite u top prozoru / frejmu (_top)";"C";"";"T";"N"
"Target";"Cilj";"C";"";"T";"N"
"Class";"Klasa";"C";"";"T";"N"
"Add Link";"Dodajte link";"C";"";"T";"N"
"Start import";"Počnite uvoz";"C";"";"T";"N"
"Create language";"Kreirajte jezik";"C";"";"T";"N"
"Deprecated";"Odbačeno";"C";"";"T";"N"
"Not translated";"Nije prevedeno";"B";"";"T";"N"
"Client";"Klijent";"C";"";"T";"N"
"Client+Server";"Klijent+Server";"C";"";"T";"N"
"All translations";"Svi prevodi";"C";"";"T";"N"
"System translations";"Sistemski prevodi";"C";"";"T";"N"
"Custom translations";"Prilagođeni prevodi";"C";"";"T";"N"
"Edit language";"Izmenite jezik";"C";"";"T";"N"
"Translations";"Prevodi";"C";"";"T";"N"
"Create own language";"Kreirajte svoj jezik";"C";"";"T";"N"
"Create new language";"Kreirajte novi jezik";"C";"";"T";"N"
"View online users";"Pogledajte korisnike na vezi";"C";"";"T";"N"
"View logins history";"Pogledajte istoriju prijava";"C";"";"T";"N"
"OnlineUsersDescription";"Lista korisnika na vezi";"C";"";"T";"N"
"LoginsHistoryDescription";"Istorija pristupa panelu";"C";"";"T";"N"
"This icon can not be added to QuickLaunch";"Ova ikona ne može biti dodata u brzo biranje";"C";"";"T";"N"
"None wallpaper";"Nema pozadine";"C";"";"T";"N"
"Select desktop background color";"Izaberite boju pozadine radne površine";"C";"";"T";"N"
"Add custom wallpaper";"Dodajte vašu pozadinu";"C";"";"T";"N"
"No row selected";"Nije izbran red";"C";"";"T";"N"
"Version Update";"Nadogradnja verzije";"C";"";"T";"N"
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Jezički kod je jedinstven kod za svaki jezik. Primer Američki Engleski kod je en-US. Listu većine jezika možete naći na adresi: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"C";"";"T";"N"
"Yes, Reload Application";"Da, Ponovo učitajte aplikaciju";"C";"";"T";"N"
"Request error";"Greška u zahtevu";"C";"";"T";"N"
"Your session expired.";"Vaša sesija je istekla.";"C";"";"T";"N"
"Invalid server response.";"Pogrešan odgovor servera.";"C";"";"T";"N"
"LanguagesDescription";"Upravljanje jezicima, prevodi i formati datuma i vremena.";"C";"";"T";"N"
"ProxyServerConfigDescription";"Ako je vaš server iza proksija, možete to ovde definisati. Ovo podešavanje nije neophodno, možete da ga podesite u slučaju da imate problema sa spravicama.";"C";"";"T";"N"
"Plugin Configuration";"Podešavanja pluginova";"C";"";"T";"N"
"Configure";"Podesite";"C";"";"T";"N"
"Refresh grid";"Osvežite mrežu";"C";"";"T";"N"
"Add custom translation";"Dodajte vaš prevod";"C";"";"T";"N"
"Load IP details";"Učitajte detalje IP adrese";"C";"";"T";"N"
"Available countries";"Dostupne države";"C";"";"T";"N"
"Enter valid %s";"Unesite tačnu(e) %s";"B";"";"T";"N"
"Retry Update";"Ponovite nadogradnju";"C";"";"T";"N"
"Start Update";"Pokrenite nadogradnju";"C";"";"T";"N"
"Are you sure you want to delete selected file?";"Da li ste sigurni da želite da izbrišete izabran fajl?";"C";"";"T";"N"
"File from common templates is used";"Korišćen je fajl iz common templates ";"C";"";"T";"N"
"Create specific file for this theme";"kreirajte poseban fajl za ovu temu";"C";"";"T";"N"
"Delete this file";"Obrišite ovaj fajl";"C";"";"T";"N"
"Your license does not allow activation of this feature.";"Vaša licenca ne dozvoljava aktivaciju ove opcije.";"C";"";"T";"N"
"Are you sure you want to deactivate this feature?";"Da li ste sigurni da želite da isključite ovu funkciju?";"B";"";"T";"N"
"Drag this icon to QuickLaunch";"Prevucite ovu ikonu u brzo biranje";"C";"";"T";"N"
"Add to Quick Launch";"Dodajte u brzo biranje";"C";"";"T";"N"
" bytes";" bajtova";"C";"";"T";"N"
" kB";" KB";"C";"";"T";"N"
" MB";" MB";"C";"";"N";"N"
" GB";" GB";"C";"";"N";"N"
"User roles privileges";"Korisničke dozvole";"B";"";"T";"N"
"Name of new role";"Ime novih dozvola";"C";"";"T";"N"
"Copy of ";"Kopija ";"C";"";"T";"N"
"Create new role";"Kreirajte nove dozvole";"C";"";"T";"N"
"Delete Role";"Obrišite dozvole";"C";"";"T";"N"
"Copy Role";"Kopija pravila";"C";"";"T";"N"
"Copy User Role";"Kopija pravila za korisnike";"C";"";"T";"N"
"Privileges";"Privilegije";"C";"";"T";"N"
"Users";"Korisnici";"C";"";"T";"N"
"Are you sure you want to delete role %s ?";"Da li ste sigurni da želite da obrišete funkciju %s ?";"C";"";"T";"N"
"New user role you can create by copying of existing role to new role. Default roles can't be deleted or modified!";"Novu korisničku dozvolu  možete kreirati kopirajući postojeće dozvole u nove. Osnovne dozvole ne mogu biti obrisane ili izmenjene!";"C";"";"T";"N"
"Update license";"Nadogradite licencu";"C";"";"T";"N"
"Revalidate license";"Obnovite licencu";"C";"";"T";"N"
"Invalid license";"Neodgovarajuća licenca";"C";"";"T";"N"
"License ID can not be empty";"ID licence nemože biti prazno";"C";"";"T";"N"
"Back";"Nazad";"C";"";"T";"N"
"Signup bonus saved";"Bonus za registraciju je sačuvan";"S";"";"T";"N"
"Signup commission";"Provizija za registraciju";"S";"";"T";"N"
"Support multi tier";"Podrška za više nivoa provizija";"C";"";"T";"N"
"Commission type is disabled";"Vrsta provizije je onemogućena";"S";"";"T";"N"
"Commission type not exist";"Vrsta provizije ne postoji";"S";"";"T";"N"
"To many commission types";"Previše vrsta provizija";"S";"";"T";"N"
"Update files";"Nadogradite fajlove";"B";"";"T";"N"
"Error during files update (%s)";"Greška prilikom nadogradnje fajlova (%s)";"S";"";"T";"N"
"Files updated";"Fajlovi su nadograđeni ";"S";"";"T";"N"
"Invalid main directory";"Neodgovarajući glavni direktorijum";"S";"";"T";"N"
"Wrong username / password";"Pogrešno korisničko ime / lozinka";"S";"";"T";"N"
"Can not change to main directory";"Nije moguće preći u glavni direktorijum";"S";"";"T";"N"
"Directory %s does not exist";"Direktorijum %s ne postoji";"S";"";"T";"N"
"Test";"Test";"S";"";"N";"N"
"Dynamic link";"Dinamički link";"B";"";"T";"N"
"FTP Info";"FTP Informacije";"S";"";"T";"N"
"Copy & Paste this code to your page to get banner displayed:";"Kopiraj & Nalepi ovaj kod u vašu stranicu da bi baner bio prikazan:";"C";"";"T";"N"
"Get code";"Uzmite kod";"C";"";"T";"N"
"Banner dynamic link";"Baner dinamički link";"C";"";"T";"N"
"Hostname";"Ime hosta";"C";"";"T";"N"
"Directory";"Direktorijum";"C";"";"T";"N"
"Recurring commissions require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";"Obnavljanje provizija zahteva cron job koji trenutno ne radi. Postavite ga u Alati -> Integracija -> Cron Job Integracija";"S";"";"T";"N"
"Cron job is not running";"Cron job ne funckioniše";"S";"";"T";"N"
"Could not seek file";"Nije moguće traženje fajla";"S";"";"T";"N"
"Assign non-referred affiliate to";"Dodelite korisnika bez starijeg partnera korisniku";"B";"";"T";"N"
"Options";"Opcije";"S";"";"T";"N"
"This command will run job that is necessary when you generate recurring commmissions and some other features.";"Ova komanda će pokretati cron job koji je neophodan kada se generiše obnavljanje provizije i eke druge funkcije.";"S";"";"T";"N"
"If you deactivate this feature, all rotator banners will be deleted. Are you sure you want to deactivate this feature?";"Ako isključite ovu opciju, svi baneri u rotaciji će biti obrisani. Da li ste sigurni da želite da isključite ovu opciju?";"B";"";"T";"N"
"Main image";"Glavna slika";"C";"";"T";"N"
"Thumbnail image";"Mala slika";"C";"";"T";"N"
"Background opacity";"Prozirnost pozadine";"C";"";"T";"N"
"Are you sure you want to select this theme for new affiliates?";"Da li ste sigurni da želite da izaberete ovu temu za nove korisnike?";"C";"";"T";"N"
"Apply also for existing affiliates";"Primenite i na postojeće partnere";"C";"";"T";"N"
"Cron Job Integration";"Cron Job Integracija";"C";"";"T";"N"
"CronJobIntegrationDescription";"Cron job je neophodan za neke odlike kao što su obnavljanje provizija. Ovaj ekran će vam pomoći da ih tačno podesite.";"C";"";"T";"N"
"Username (Email)";"Username (Email)";"B";"";"N";"N"
"IP";"IP";"S";"";"N";"N"
"Unknown";"Unknown";"B";"";"N";"N"
"First Name";"First Name";"B";"";"N";"N"
"Last Name";"Last Name";"B";"";"N";"N"
"commission group";"commission group";"B";"";"N";"N"
"Campaign name";"Campaign name";"B";"";"N";"N"
"Id";"Id";"B";"";"N";"N"
"Recurring commissions";"Recurring commissions";"B";"";"N";"N"
"Daily";"Daily";"B";"";"N";"N"
"Weekly";"Weekly";"B";"";"N";"N"
"Monthly";"Monthly";"B";"";"N";"N"
"Yearly";"Yearly";"B";"";"N";"N"
"Tree of subaffiliates";"Tree of subaffiliates";"B";"";"N";"N"
"My profile";"My profile";"B";"";"N";"N"
"Type of default campaign must be public";"Type of default campaign must be public";"S";"";"N";"N"
"Mail outbox";"Mail outbox";"B";"";"N";"N"
"Approved";"Approved";"B";"";"N";"N"
"Pending";"Pending";"B";"";"N";"N"
"Payout History";"Payout History";"S";"";"N";"N"
"Referer url";"Referer url";"S";"";"N";"N"
"Click";"Click";"B";"";"N";"N"
"paid";"paid";"B";"";"N";"N"
"DONE";"DONE";"S";"";"N";"N"
"Commissions: ";"Commissions: ";"S";"";"N";"N"
"Unique";"Unique";"B";"";"N";"N"
"Request New Password";"Request New Password";"B";"";"N";"N"
"Cookie settings";"Cookie settings";"S";"";"N";"N"
"HEADER";"HEADER";"S";"";"N";"N"
"MENU";"MENU";"S";"";"N";"N"
"CONTENT";"CONTENT";"S";"";"N";"N"
"FOOTER";"FOOTER";"S";"";"N";"N"
"Campaign:";"Campaign:";"S";"";"N";"N"
"Buy feature";"Buy feature";"S";"";"N";"N"
"Campaign type";"Campaign type";"B";"";"N";"N"
"Traffic overview";"Traffic overview";"S";"";"N";"N"
"Parameter names";"Parameter names";"B";"";"N";"N"
"in";"in";"S";"";"N";"N"
"Email settings";"Email settings";"B";"";"N";"N"
"version";"version";"S";"";"N";"N"
"Background Color";"Background Color";"S";"";"N";"N"
"Email Notifications";"Email Notifications";"B";"";"N";"N"
"Download Signup form";"Download Signup form";"C";"";"N";"N"
"Download Login form";"Download Login form";"C";"";"N";"N"
"Destination url";"Destination url";"C";"";"N";"N"
"Sale";"Sale";"B";"";"N";"N"
"Lead";"Lead";"C";"";"N";"N"
"Action";"Action";"B";"";"N";"N"
"Unpaid";"Unpaid";"B";"";"N";"N"
"per Action";"per Action";"C";"";"N";"N"
"Add affiliate";"Add affiliate";"C";"";"N";"N"
"Retype password";"Retype password";"C";"";"N";"N"
"Private - Visible only for invited affiliates";"Private - Visible only for invited affiliates";"B";"";"N";"N"
"Email Templates";"Email Templates";"C";"";"N";"N"
"Payout Options";"Payout Options";"C";"";"N";"N"
"Banners manager";"Banners manager";"C";"";"N";"N"
"Affiliate signup";"Affiliate signup";"B";"";"N";"N"
"Event Logging";"Event Logging";"C";"";"N";"N"
"Getting Started";"Getting Started";"C";"";"N";"N"
"New";"New";"C";"";"N";"N"
"none";"none";"C";"";"N";"N"
"Create Banner";"Create Banner";"C";"";"N";"N"
"impressions";"impressions";"B";"";"N";"N"
"clicks";"clicks";"B";"";"N";"N"
"sales";"sales";"B";"";"N";"N"
"Deleting campaign causes that all its banners, transactions and stats will be deleted.";"Deleting campaign causes that all its banners, transactions and stats will be deleted.";"C";"";"N";"N"
"If you want to keep stats, transactions and banners change campaign status to stopped instead of deleting it.";"If you want to keep stats, transactions and banners change campaign status to stopped instead of deleting it.";"C";"";"N";"N"
"Enable";"Enable";"C";"";"N";"N"
"URL";"URL";"B";"";"N";"N"
"Image Url";"Image Url";"C";"";"N";"N"
"Width";"Width";"B";"";"N";"N"
"Height";"Height";"B";"";"N";"N"
"Flash Url";"Flash Url";"C";"";"N";"N"
"Invoice Format";"Invoice Format";"C";"";"N";"N"
"VAT Handling";"VAT Handling";"C";"";"N";"N"
"CheckBox";"CheckBox";"C";"";"N";"N"
"Automatic approval";"Automatic approval";"C";"";"N";"N"
"Manual approval";"Manual approval";"C";"";"N";"N"
"All Affiliates";"All Affiliates";"C";"";"N";"N"
"per Sale";"per Sale";"B";"";"N";"N"
"Select Wallpaper";"Select Wallpaper";"C";"";"N";"N"
"delete";"delete";"B";"";"N";"N"
"Add link";"Add link";"C";"";"N";"N"
"Internal Error";"Internal Error";"C";"";"N";"N"
"English Name";"English Name";"C";"";"N";"N"
"Set new password";"Set new password";"C";"";"N";"N"
"details";"details";"B";"";"N";"N"
"GD extension is installed";"GD extension is installed";"S";"";"N";"N"
"GD extension is not installed";"GD extension is not installed";"S";"";"N";"N"
"Please add support of gd2 extension in your php, otherwise e.g. captcha images will not work!";"Please add support of gd2 extension in your php, otherwise e.g. captcha images will not work!";"S";"";"N";"N"
"Affiliate ID";"Affiliate ID";"B";"";"N";"N"
"Hello and welcome to our affiliate program.<br/>I'm your affiliate manager, and I'm here for you if you have ANY questions or problems related to our affiliate program.<br/><br/>I wish you all success in promoting our products, and profitable partnership for both you and us.";"Hello and welcome to our affiliate program.<br/>I'm your affiliate manager, and I'm here for you if you have ANY questions or problems related to our affiliate program.<br/><br/>I wish you all success in promoting our products, and profitable partnership for both you and us.";"B";"";"N";"N"
"Default language can't be deleted";"Default language can't be deleted";"S";"";"N";"N"
"Error details: %s";"Error details: %s";"S";"";"N";"N"
"Are you sure you want to delete selected language(s)?";"Are you sure you want to delete selected language(s)?";"C";"";"N";"N"
"Delete language";"Delete language";"C";"";"N";"N"
"Could not connect to database. Please retype your database information again. Message: %s";"Could not connect to database. Please retype your database information again. Message: %s";"S";"";"N";"N"
"Campaign for commissions can be choosen by Product ID instead of banner. To do this you need to specify all product IDs that belong to this campaign. Product IDs need to be comma separated.";"Campaign for commissions can be choosen by Product ID instead of banner. To do this you need to specify all product IDs that belong to this campaign. Product IDs need to be comma separated.";"C";"";"N";"N"
"Min. payout";"Min. payout";"S";"";"N";"N"
"Create new Mailing List";"Create new Mailing List";"C";"";"N";"N"
"Mailing list name";"Mailing list name";"C";"";"N";"N"
"Type in unique Mailing list name";"Type in unique Mailing list name";"C";"";"N";"N"
"Success signup URL";"Success signup URL";"C";"";"N";"N"
"User will be redirected to this url in case he will confirm his registration in Mailing list. It is used in case Double Optin mechanism is used. If not defined, default message is displayed without redirection.";"User will be redirected to this url in case he will confirm his registration in Mailing list. It is used in case Double Optin mechanism is used. If not defined, default message is displayed without redirection.";"C";"";"N";"N"
"Double Opt-In";"Double Opt-In";"C";"";"N";"N"
"Subscription to mailing list has to be confirmed by user. This is usually done by responding to a confirmation email sent to the email address in subsription request. This eliminates the chance of abuse where somebody submits somebody else's email address without their knowledge and against their will.";"Subscription to mailing list has to be confirmed by user. This is usually done by responding to a confirmation email sent to the email address in subsription request. This eliminates the chance of abuse where somebody submits somebody else's email address without their knowledge and against their will.";"C";"";"N";"N"
"Newsletters";"Newsletters";"B";"";"N";"N"
"Here you can find list of your Mailing Lists. You can manage listings by editing existing or adding new Newsletter.";"Here you can find list of your Mailing Lists. You can manage listings by editing existing or adding new Newsletter.";"C";"";"N";"N"
"Add new Mailing list";"Add new Mailing list";"C";"";"N";"N"
"Affiliate Login Url";"Affiliate Login Url";"S";"";"N";"N"
"Affiliate Login Link (html tag)";"Affiliate Login Link (html tag)";"S";"";"N";"N"
"Merchant Login Url";"Merchant Login Url";"S";"";"N";"N"
"Merchant Login Link (html tag)";"Merchant Login Link (html tag)";"S";"";"N";"N"
"Merchant login";"Merchant login";"B";"";"N";"N"
"Default payout option saved";"Default payout option saved";"S";"";"N";"N"
"Other";"Other";"B";"";"N";"N"
"For changes to take effect restart of application is needed. Do you want to restart now?";"For changes to take effect restart of application is needed. Do you want to restart now?";"C";"";"N";"N"
"Undefined";"Undefined";"B";"";"N";"N"
"Missing formid";"Missing formid";"S";"";"N";"N"
"Is allowed";"Is allowed";"S";"";"N";"N"
"(default)";"(default)";"S";"";"N";"N"
"You can contact us directly using this contact form. Your message will be sent to your affiliate manager by email.";"You can contact us directly using this contact form. Your message will be sent to your affiliate manager by email.";"C";"";"N";"N"
"Unique clicks";"Unique clicks";"B";"";"N";"N"
"Import selected";"Import selected";"C";"";"N";"N"
"Please wait, import of selected languages can take few minutes.";"Please wait, import of selected languages can take few minutes.";"C";"";"N";"N"
"Performance rewards is a powerful feature that allows you to reward your affiliates for their performance.";"Performance rewards is a powerful feature that allows you to reward your affiliates for their performance.";"S";"";"N";"N"
"Select your preferred theme for your affiliate panel.";"Select your preferred theme for your affiliate panel.";"C";"";"N";"N"
