"source";"translation";"type";"module";"status";"customer"
"Uploaded language file";"Nahraný jazykový soubor";"S";"";"T";"N"
"If language metadata are correct, you can start import.";"Pokud jsou jazyková metadata správná, můžete spustit import.";"S";"";"T";"N"
"You have to agree with the license.";"Musíte souhlasit s licencí.";"C";"";"T";"N"
"I Agree with the license";"Souhlasím s licencí.";"C";"";"T";"N"
"Check Requirements";"Ověřit požadavky.";"B";"";"T";"N"
"Welcome info";"Pozdrav a úvodní informace";"C";"";"T";"N"
"Home template";"Šablona úvodní stránky";"C";"";"T";"N"
"Affiliate manager template";"Šablona správy partnerů";"C";"";"T";"N"
"Home edit";"Editace úvodní stránky";"C";"";"T";"N"
"Channel stats report";"Zpráva o statistikách kanálů";"B";"";"T";"N"
"ChannelStatsReportDescription";"Popis zprávy o statistikách kanálů";"C";"";"T";"N"
"Add message to this transaction (optional)";"Přidat zprávu k této transakci (volitelné)";"C";"";"T";"N"
"Unknown tracking";"Neznámé sledování";"C";"";"T";"N"
"Manually created";"Ručně vytvořeno";"C";"";"T";"N"
"Lifetime referral";"Referery za celou dobu";"B";"";"T";"N"
"More info";"Více informací";"C";"";"T";"N"
"Failed to add link - invalid url";"Nepodařilo se přidat odkaz - chybná URL";"C";"";"T";"N"
"Open in same window/frame";"Otevřít ve stejném okně/rámu";"C";"";"T";"N"
"Open in new window/frame (_blank)";"Otevřít v novém okně/rámu (_blank)";"C";"";"T";"N"
"Open in parent window/frame (_parent)";"Otevřít v mateřském okně/rámu (_parent)";"C";"";"T";"N"
"Open in top window/frame (_top)";"Otevřít v top okně/rámu (_top)";"C";"";"T";"N"
"Target";"Cíl";"C";"";"T";"N"
"Class";"Třída";"C";"";"T";"N"
"Add Link";"Přidat Odkaz";"C";"";"T";"N"
"Start import";"Spustit import";"C";"";"T";"N"
"Create language";"Vytvořit jazyk";"C";"";"T";"N"
"Deprecated";"Zamítnuto";"C";"";"T";"N"
"Not translated";"Nepřeloženo";"B";"";"T";"N"
"Client";"Klient";"C";"";"T";"N"
"Client+Server";"Klient+Server";"C";"";"T";"N"
"All translations";"Všechny překlady";"C";"";"T";"N"
"System translations";"Systémové překlady";"C";"";"T";"N"
"Custom translations";"Vlastní překlady";"C";"";"T";"N"
"Edit language";"Editovat jazyk";"C";"";"T";"N"
"Translations";"Překlady";"C";"";"T";"N"
"Create own language";"Vytvořit vlastní jazyk";"C";"";"T";"N"
"Create new language";"Vytvořit nový jazyk";"C";"";"T";"N"
"Update";"Aktualizace";"B";"";"T";"N"
"Done";"Hotovo";"S";"";"T";"N"
"Logins history";"Historie přihlášení";"B";"";"T";"N"
"AutoRefresh saved";"Automatické obnovení uloženo";"S";"";"T";"N"
"Creating Account Directory";"Vytvářená adresáře účtu";"S";"";"T";"N"
"Creating Account";"Vytvoření účtu";"S";"";"T";"N"
"Initializing Account";"Inicializace účtu";"S";"";"T";"N"
"Logged out";"Odhlášen";"S";"";"T";"N"
"About";"O";"C";"";"T";"N"
"AboutDescription";"O aplikaci";"C";"";"T";"N"
"Design";"Design";"C";"";"N";"N"
"ThemesSettingsDescription";"Zvolte téma (vzhled a ladění) vašch panelů a stránky s registrací";"C";"";"T";"N"
"SignupFormSettingsDescription";"Součásti a nastavení registračního formuláře";"C";"";"T";"N"
"AffPanelSettingsDescription";"Součásti partnerského panelu. Můžete plně upravit menu a součásti panelu, dokonce můžete vytvořit své vlastní stránky";"C";"";"T";"N"
"Signup page theme";"Téma stránky s registrací";"C";"";"T";"N"
"Merchant panel theme";"Téma panelu obchodníka";"C";"";"T";"N"
"Approved commissions";"Schválené provize";"B";"";"T";"N"
"Pending commissions";"Čekající provize ";"B";"";"T";"N"
"View online users";"Podívat se na online uživatele";"C";"";"T";"N"
"View logins history";"Prohlédnout historii přihlášení";"C";"";"T";"N"
"OnlineUsersDescription";"Seznam online uživatelů";"C";"";"T";"N"
"LoginsHistoryDescription";"Historie přihlášení do panelů";"C";"";"T";"N"
"This icon can not be added to QuickLaunch";"Tato inkona nemůže být přidána do rychlého spuštění";"C";"";"T";"N"
"Quick Navigation Icons";"Ikony pro rychlou navigaci";"S";"";"T";"N"
"What to do with child affiliates";"Co dělat s dceřinými partnery";"B";"";"T";"N"
"Config gadget";"Konfigurovat gadget";"S";"";"T";"N"
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"Pokud je vaše tapeta uložena na internetu nebo intranetu a je přístupná y vašeho prohlížeče, můžete ji přidat vložením jejího URL.";"S";"";"T";"N"
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"V tomto případě bude tapeta nahrána vždy z URL, která byla zadána, a nikoli z vašeho serveru.";"S";"";"T";"N"
"Enter URL";"Vložit URL";"S";"";"T";"N"
"Upload wallpaper";"Nahrát tapetu";"S";"";"T";"N"
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"Nahrát novou tapetu pro váš účet. Tapeta bude uložena ve vašem účtu a vždy nahrána ze serveru.";"S";"";"T";"N"
"Banners & Links";"Bannery a odkazy";"B";"";"T";"N"
"do not move child affiliates";"nepřesouvat dceřinné partnery";"C";"";"T";"N"
"move child affiliates to parent of deleted affiliate";"přesouvat dceřiné partnery na rodiče smazaných partnerů";"C";"";"T";"N"
"Delete affiliate";"Smazat partnera";"C";"";"T";"N"
"None wallpaper";"Žádná tapeta";"C";"";"T";"N"
"Select desktop background color";"Zvolte pozadí pracovní plochy";"C";"";"T";"N"
"Add custom wallpaper";"Vložte vlastní tapetu";"C";"";"T";"N"
"No row selected";"Nebyl vybrán žádný řádek";"C";"";"T";"N"
"Application Update";"Update aplikace";"S";"";"T";"N"
"Getting started";"Začínáme";"B";"";"T";"N"
"Wrong username/password (Username: %s)";"Chybné přihlašovací jméno nebo heslo (Přihlašovací jméno: %s)";"S";"";"T";"N"
"User %s authenticated. Logging in.";"Uživatel %s ověřen. Přihlašuji se.";"S";"";"T";"N"
"Logged out user %s";"Uživatel %s odhlášen.";"S";"";"T";"N"
"Adding content gadget: %s";"Přidávám obsahový gadget: %s";"S";"";"T";"N"
"Downloading gadget: %s";"Stahuji gadget: %s";"S";"";"T";"N"
"Update Version";"Aktualizuji verzi";"S";"";"T";"N"
"Failed to import language file. Incorrect file format. (%s)";"Nepodařilo se importovat jazykový soubor. Nekorektní formát souboru. (%s)";"S";"";"T";"N"
"Database Logger Error. Logging on display: %s";"Chyba přihlášení databáze. Přihlašování na displej: %s";"S";"";"T";"N"
"Proxy failed: %s";"Proxy selhala: %s";"S";"";"T";"N"
"Could not connect to server: %s:%s, Failed with error: %s";"Nemohu se spojit se serverem: %s:%s, Neúspěšné kvůli chybě: %s";"S";"";"T";"N"
"Could not send request to server %s:%s";"Nemohu poslat požadavek na server %s:%s";"S";"";"T";"N"
"Could not read from proxy socket";"Nemohu číst z proxy socketu";"S";"";"T";"N"
"Resource not modified, returned 304 for %s";"Zdroj nebyl modifikován, navrácen 304 z %s";"S";"";"T";"N"
"Return static file %s";"Navrátit statický soubor %s";"S";"";"T";"N"
"Invoking method %s->%s()";"Odvolání na metodu %s->%s()";"S";"";"T";"N"
"Please review your system settings, before starting update all requirements must be fulfilled.";"Prosím, prohlédněte nastavení systému předtím, než začnete updatovat můsejí být splněny všechny požadavky.";"S";"";"T";"N"
"Test URL matching";"Vyzkoušet, zda URL souhlasí";"S";"";"T";"N"
"You can test if your pattern matches the given URL.";"Můžete vyzkoušet, zda váš vzor souhlasí se zadanou URL.";"S";"";"T";"N"
"This setting can override the default configuration from campaign";"Toto nastavení může převážit nad výchozím nastavením kampaně";"S";"";"T";"N"
"Affiliates will be able to choose only from these payout balance options.";"Partneři budou moci zvolit pouze z těchto možností minimální výše zústatku pro výplatu.";"S";"";"T";"N"
"Found";"Nalezeno";"S";"";"T";"N"
"Response returned from server";"Odezva se vrátila ze serveru";"S";"";"T";"N"
"Do you like to reload application now ?";"Chcete nyní znovu nahrát aplikaci?";"S";"";"T";"N"
"Available languages";"Jazyky, které jsou k dispozici";"S";"";"T";"N"
"To make it easier for you, some languages are already included in the distribution";"Abychom vám to usnadnili, některé jazyky jsou již zahrnuty v distribuci";"S";"";"T";"N"
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"Pro import nového jazyku, klikněte na ""Import"" ikonu vedle jazyku.";"S";"";"T";"N"
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"Varování: Pokud jazyk se stejným kódem (např. [en-US]) už existuje, překlady a jazyková metadata budou přepsána hodnotami z importovaného jazyka!";"S";"";"T";"N"
"Import new language from the CSV file.";"Importovat nový jazyk z CSV souboru.";"S";"";"T";"N"
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"Varování: Pokud jazyk se stejným kódem (např. [en-US]) už existuje, překlady a jazyková metadata budou přepsána hodnotami z nahraného jazyka! ";"S";"";"T";"N"
"In the table below you can see all the languages loaded in the system.";"V tabulce dole se můžete podívat na všechny jazyky nahrané do systému.";"S";"";"T";"N"
"To import a new language, click on Import language button and follow the steps in the import wizard.";"K importování nového jazyka klikněte na tlačítko Importovat jazyk a následujte kroky v průvodci importem.";"S";"";"T";"N"
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"Pokud nechcete používat některý z jazyků, můžete jej deaktivovat. (klikněte na sloupec Je aktivní a změňte hodnotu z Ano na Ne a uložte změny)";"S";"";"T";"N"
"Translations and default language";"Překlady a Výchozí jazyk";"S";"";"T";"N"
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"Jeden jazyk musí být v systému výchozí. Ke změně výchozího jazyka klikněte na ikonu 'Nastavit jako výchozí' vedle jazyka, který jako výchozí chcete nastavit.";"S";"";"T";"N"
"To change some translations, click on Edit icon and continue in the editation.";"Ke změně některých překladů je třeba kliknout na ikonu Editovat a pokračovat v editaci.";"S";"";"T";"N"
"Date & time format";"Fromát data a času";"S";"";"T";"N"
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"Každý jazyk definuje svůj vlastní formát data a času. K modifikaci tohoto nastavení klikněte na ikonu Editovat vedle jazyka, u nějž chcte provést změnu.";"S";"";"T";"N"
"Creating new language translation";"Vytvářím nový jazykový překlad";"S";"";"T";"N"
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"Zde můžete vytvořit váš vlastní jazyk. Definujte pole uvedená níže, tak bude nový jazyk vytvořen. Můžete editovat jazykové řetězce (překlady) manuálně ve formuláři Editovat jazyk.";"S";"";"T";"N"
"It is not possible to create new language with language code that already exists in the system!";"Není možné vytvořit nový jazyk s jazykovým kódem, který již v systému existuje!";"S";"";"T";"N"
"You are going to update";"Budete updatovat";"S";"";"T";"N"
"from version";"z verze";"S";"";"T";"N"
"NOTE: Make sure that you backup your database and application files.";"POZNÁMKA: Ujistěte se, že jste zazálohovali svou databázi a aplikační data.";"S";"";"T";"N"
"You have to choose either campaign or banner, not both";"Můžete zvolit buď kampaň nebo banner, nikoli obojí.";"C";"";"T";"N"
"Note for merchant - if you want to explain this URL";"Poznámka pro obchodníka - pokud chcete vysvětlit tuto URL";"C";"";"T";"N"
"Checking..";"Kontroluji…";"C";"";"T";"N"
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"Toto je výchozí měna v systému. Všechny sledované prodeje a provize budou v této hlavní měně.cy.";"C";"";"T";"N"
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"Přesnost definuje, jak budou čísla zaokrouhlována - kolik desetinných míst za desetinnou čárkou bude použito";"C";"";"T";"N"
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"Toto nastavení určí, kde bude zobrazen symbol měny - před ($ 123) nebo za (123 $) číslem";"C";"";"T";"N"
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"Pokud partner neurčí minimální výši účtu pro výplatu, bude užita tato hodnota.";"C";"";"T";"N"
"Affiliates to pay";"Partneři k výplatě";"C";"";"T";"N"
"No data are matching your search";"Vašemu dotazu neodpovídají žádná data";"C";"";"T";"N"
"Version Update";"Verze updatu";"C";"";"T";"N"
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Jazykový kód je unkátní pro každý jazyk. Například americká angličtina má kód en-US. Seznam většiny jazykových kódu naleznete zde: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' target='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"C";"";"T";"N"
"Yes, Reload Application";"Ano, chci znovu nahrát aplikaci";"C";"";"T";"N"
"Request error";"Chyba požadavku";"C";"";"T";"N"
"Your session expired.";"Vaše přihlášení vypršelo.";"C";"";"T";"N"
"Invalid server response.";"Nesprávná odpověď serveru.";"C";"";"T";"N"
"Selected parent user does not exist";"Zvolený mateřský uživatel neexistuje";"S";"";"T";"N"
"Referral ID can not be blank";"ID refereru (odkazujícího) nemůže být prázdné";"S";"";"T";"N"
"Referral ID can not be changed";"ID refereru (odkazujícího) nemůže být změněno";"S";"";"T";"N"
"subaffiliate(s)";"podpartner/podpartneři";"S";"";"T";"N"
"Show this screen on startup";"Ukázat tuto obrazovku při spuštění";"S";"";"T";"N"
"Brainstorming";"Brainstorming";"C";"";"N";"N"
"GetStartedBrainstorming";"Tento provní krok je velmi důležitý - přemýšlejte o vašem partneském programu.<br/>
Měl/a byste mít plán, čeho chcete dosáhnout. Jak velké provize můžete nabídnout?<br/>
Budou atraktivní pro partnery ve srovnání s vaší konkurencí?
Čím přilákáte partnery, aby se připojili?";"C";"";"T";"N"
"Review your settings";"Znovu shlédněte svá nastavení";"C";"";"T";"N"
"GetStartedSettings";"Post Affiliate Pro je vytvořen tak, že dokáže pracovat s výchozím nastavením. <br/>Nicméně doporučujeme zkontrolovat konfiguraci a doladit ji podle vašich vlastních potřeb.<br/>Obrazovku s nastaveními naleznete v <strong>Menu nastavení a nástrojů -> Nastavení</strong>.<br/><br/>Detailní popis všech možností nastavení je k dispozici v Průvodci uživatele nebo ve znalostní bázi.";"C";"";"T";"N"
"Define your commissions";"Definujte své provize";"C";"";"T";"N"
"GetStartedCommissions";"První, výchozí, kampaň je vytvořena během instalace. Můžete ji modifikovat nebo vytvořit vaše vlastní kampaně.<br/><br/>
Kampaně se používají k seskupení souboru produktů (nebo jen jednoho produktu), které budou mít stejně nastavené provize.<br/><br/>
Například můžete mít kampaň pro Produkt1, kde budete své partnery odměňovat za proklik, a jinou kampaň pro Produkt2, kde partneři dostanou provizi z prodeje.<br/><br/>
Nebo můžete mít kampaň nazvanou Levné produkty, kde budou provize z prodeje 40%, a jinou kampaň nazvanou Drahé produkty s provizí 15% z prodeje.<br/><br/><a href='https://www.postaffiliatepro.com/services/integration/' target='_blank'>Potřebujete pomoci s konfigurací?</a>";"C";"";"T";"N"
"Add banners and other creatives";"Přidejte bannery a další reklamní média";"C";"";"T";"N"
"GetStartedCreatives";"Ve <strong>Správci bannerů</strong> naleznete různé reklamní prvky - od textových odkazů, standardních obrázkových bannerů až k HTML či Falshovým bannerům a bannerům pro reklamní e-maily.<br/>
Každý banner musí mít přesně určenou cílovou URL - je to URL, kam je návštěvník přesměrován po kliku.<br/><br/><a https://www.postaffiliatepro.com/postaffiliatepro/services/webdesign/' target='_blank'>Potřebujete pomoci?</a>";"C";"";"T";"N"
"Set up emails";"Nastavení e-mailů";"C";"";"T";"N"
"GetStartedEmails";"Můžete nastavit funkce e-mailů. To zahrnuje: <ul><li><strong>mailový účet</strong> - jak budou e-maily odesílány. Můžete zvolit buď funkci mail() nebo SMTP server.</li><li><strong>šablony e-mailu</strong> - jsou šablony, které se používají, když systém rozesílá automatické e-maily, jako po registraci nebo zprávu o prodeji</li><li><strong>e-mailová upozornění</strong> - zde můžete nastavit, který druh upozornění chcete dostávat jako obchodník a která upozornění budou k dispozici pro partnery.</li></ul>Ujistěte se, že mailový účet je nastaven správně - odzkoušejte to odesláním mailů. Bez funkčního odesílání mailů nedostanou partneři potvrzení registrace atd.";"C";"";"T";"N"
"Customize your affiliate signup form";"Upravit přihlašovací formulář partnerů";"C";"";"T";"N"
"GetStartedSignupForm";"Zvolte standardní registrační formulář a upravte jej, pokud chcete.<br/><br/>
Registrační formulář je spojen s informační ministránkou, která obsahuje informace o partnerském programu atd.<br/>Tuto ministránku můžete využít nebo ji smazat a ponechat pouze registrační formulář.<br/><br/><a href='https://www.postaffiliatepro.com/services/webdesign/' target='_blank'>Potřebujete pomoci?</a>";"C";"";"T";"N"
"Customize affiliate panel";"Upravit partnerský panel";"C";"";"T";"N"
"GetStartedAffPanel";"Partnerský panel je v Post Affiliate Pro velmi flexibilní.<br/>Můžete v něm upravit vzhled menu, obsah, který tam chcte mít, a dokonce můžete vytvořit vlastní obsah nebo odkaz na další stránky.<br/><br/><a href='https://www.postaffiliatepro.com/services/webdesign/' target='_blank'>Potřebujete pomoci?</a>";"C";"";"T";"N"
"Integration is a way to connect the affiliate system to your current website, shopping cart or payment gateway in a way that affiliate system will be notified about referrals and purchases.<br/>When notified, affiliate system registers the sale, finds referring affiliate (if any) and creates appropriate commission for him.<br/><br/>Integration usually means adding few lines of code into your pages, and it is described step-by-step in the Integration guide for most common shopping carts and payment systems.%s";"Integrace je způsob propojení partnerského systému s vaší aktuální webovou stránkou, nákupním košíkem nebo platební bránou tak, aby partnerský systém byl informován o refferalech a objednávkách.<br/>
Když je upozorněn, partnerský systém zaregistruje prodej, nalezne odkazujícího partnera, pokud existuje, a vygeneruje pro něj odpovídající provizi.<br/><br/>
Integrace obvykle znamená přidání několika řádků kódu na vaše stránky a je popsána krok za krokem v Průvodci integrací pro většinu nejobvyklejších nákupních košíků a platebních systémů.%s";"C";"";"T";"N"
"Test everything";"Vyzkoušet vše";"C";"";"T";"N"
"Promote your affiliate program";"Inzerujte svůj partnerský program";"C";"";"T";"N"
"GetStartedPromote";"Poté, co jste úspěšně vyzkoušel/a integraci partnerského systému s vašimi stránkami, je vše připraveno k propagaci vašeho nového partnerského programu, takže přilákejte nové partnery, aby se přijali.<br/><br/>
Je nezbytné vložit odkaz na váš partnerský program nebo registrační formulář na vaše vlastní stránky. Nazvěte ten odkaz jako Partnerský program, Pro webmastery - vydělejte si! a podobně. To může z návštěvníků vašich stránek udělat vaše partnery.<br/><br/>
Abyste získali více potenciálních partnerů, vložte svůj program do seznamů partnerských programů - na internetu jsou jich desítky a jsou navštěvovány každý den tisíci zkušenými partnery.";"C";"";"T";"N"
"Could not create settings file. Reason: %s";"Nelze vytvořit soubor nastavení. Důvod: %s";"S";"";"T";"N"
"Ad Channels";"Přidat kanály";"B";"";"T";"N"
"Advanced tools";"Pokročilé nástroje";"B";"";"T";"N"
"Subaffiliate Sale Stats";"Podpartnerské prodejní statistiky";"B";"";"T";"N"
"ContactUs";"Kontaktujte nás";"B";"";"T";"N"
"Promotion tips";"Tipy pro promotion";"B";"";"T";"N"
"Frequently asked questions";"Často kladené otázky(FAQ)";"B";"";"T";"N"
"Advanced tracking";"Pokročilé sledování(tracking)";"B";"";"T";"N"
"DirectLinks explained";"Vysvětleny direct odkazy";"B";"";"T";"N"
"Failed to set default campaign";"Nepodařilo se nastavit výchozí kampaň";"S";"";"T";"N"
"Default campaign changed";"Výchozí kampaň byla změněna";"S";"";"T";"N"
"Failed to save %s field(s) in %s(s)";"Nepodařilo se uložit %s pole v %s";"S";"";"T";"N"
"%s field(s) in %s(s) successfully saved";"%s pole in %s úspěšně uloženo(na)";"S";"";"T";"N"
"Parent banner";"Rodičovský banner";"S";"";"T";"N"
"Selected affiliate(s) status is changed";"Status vybraného(ných) partnera / -rů je změněn";"S";"";"T";"N"
"Failed to change status for selected affiliate(s)";"Nepodařilo se změnit status pro vybraného partnera / -ry";"S";"";"T";"N"
"Failed to send signup confirmation email";"Nepodařilo se odeslat email pro ověření registrace";"S";"";"T";"N"
"Signup confirmation email successfully sent";"Email pro oveření registrace úspěšně odeslán";"S";"";"T";"N"
"Failed to send new password request email";"Nepodařilo se odeslat email pro požadavek nového hesla";"S";"";"T";"N"
"New password request email successfully sent";"Email pro požadavek nového hesla byl úspěšně odeslán";"S";"";"T";"N"
"IN PROGRESS";"V průběhu";"S";"";"T";"N"
"No available theme";"Nedostupná šablona";"S";"";"T";"N"
"Error during creating account directory %s (%s). Please delete it and try again.";"Chyba během vytváření adresáře účtu %s (%s). Prosím smažte ho a zkuste akci zopakovat.";"S";"";"T";"N"
"Could not create file inside %s directory";"Nepodrařilo se vytvořit soubor v adresáři %s";"S";"";"T";"N"
"Updated to version %s-%s";"Aktualizováno na verzi %s-%s";"S";"";"T";"N"
"Plugin %s not found";"Plugin %s nenalezen";"S";"";"T";"N"
"%s does not exist";"%s neexistuje";"S";"";"T";"N"
"%s saved";"%s uloženo";"S";"";"T";"N"
"%s was successfully added";"%s bylo úspěšně přidáno";"S";"";"T";"N"
"Row";"Řada";"S";"";"T";"N"
"Failed to delete %s %s(s)";"Nepodařilo se odstranit %s %s";"S";"";"T";"N"
"%s %s(s) successfully deleted";"%s %s úspěšně odstraněno";"S";"";"T";"N"
"CPM commissions not defined in campaign %s";"CPM provize nejsou v kampani definovány %s";"S";"";"T";"N"
"Maximum Referal ID length";"Maximální délka odkazovatelova ID";"S";"";"T";"N"
"Maximum length must be between 0 and 20";"Maximální délka musí být mezi 0 a 20";"S";"";"T";"N"
"Ip address %s is not in geoip database.";"IP adresa %s není v databázi GeoIP.";"S";"";"T";"N"
"Sale counts";"Počty prodejů";"B";"";"T";"N"
"Set up Terms & conditions for your affiliate program";"Nastavit Všeobecné obchodní podmínky pro váš partnerský program
";"S";"";"T";"N"
"After signup";"Po registraci";"S";"";"T";"N"
"What to do after signup?";"Co podniknout po registraci?";"S";"";"T";"N"
"You need to restart application after branding is changed";"Po změně obchodní značky musíte aplikaci restartovat";"S";"";"T";"N"
"URL to Affiliate Panel:";"URL k partnerskému panelu:";"S";"";"T";"N"
"URL to Affiliate mini site:";"URL k partnerské mini site";"S";"";"T";"N"
"Note that informational mini site is optional, the files don't need to be there";"Všimněte si, že informační mini stránky je nepovinné, soubory tam nemusí být";"S";"";"T";"N"
"Design & Contents settings";"Nastavení designu a obsahů";"B";"";"T";"N"
"Plugin settings";"Nastavení pluginu";"S";"";"T";"N"
"URL to Signup Form:";"URL k registračnímu formuláři";"S";"";"T";"N"
"Note! Using HTML signup form instead of standard signup form is advisable only on special circumstances, this form does not use advanced checking that is implemented in normal signup form.";"Poznámka! Používáním HTML registračního formuláře namísto standardního registračního formuláře je vhodné pouze pro speciální okolnosti, tento formulář nepoužívá pokročilé kontrolování, které je implementované v normálním registračním formuláři.";"S";"";"T";"N"
"Signup Form HTML";"HTML registrační formulář";"S";"";"T";"N"
"Copy and paste the code below to your web page";"Zkopírujte a vložte kód níže do vaší www stránky";"S";"";"T";"N"
"Integration method";"Metoda propojení";"S";"";"T";"N"
"To setup tracking of sales choose one of the integration methods below.";"Pro nastavení sledování prodejů vyberte jednu z níže udevedných metod propojení.";"S";"";"T";"N"
"Use secure connection";"Používat zabezpečené připojení";"S";"";"T";"N"
"Integration steps";"Kroky propojení";"S";"";"T";"N"
"Logo and program name";"Název loga a programu";"S";"";"T";"N"
"You can change the logo and name of the program. The logo appears in Affiliate panel and in Signup Form.";"Můžete změnit logo a název programu. Logo se objevuje v Affiliate panelu a v Registračním formuláři.";"S";"";"T";"N"
"Payee info";"Zpráva pro příjemce";"B";"";"T";"N"
"The template of your Signup Form defines the form, sections and fields.";"Šablona vašeho registračního formuláře definuje jak bude vypadat formulář, sekce a pole.";"S";"";"T";"N"
"Source message has to be exactly same as you have text e.g. in your mail";"Zdrojová zpráva musí být přesně stejná jako váš text obsažený v emailu";"S";"";"T";"N"
"Geo Location";"Geo lokace";"S";"";"T";"N"
"Copy & Paste the text above to your email editor";"zkopírujte text výše do svého emailového editoru";"C";"";"T";"N"
"Show TEXT version";"Zobrazit TEXTOVOU verzi";"C";"";"T";"N"
"Checking for new version...";"Kontrola dostupnosti nové verze...";"C";"";"T";"N"
"You are running latest version.";"Máte nejnovější verzi.";"C";"";"T";"N"
"Latest version %s is available for download.";"Ke stažení je dostupná nová verze %s.";"C";"";"T";"N"
"Send signup confirmation email";"Odeslat email pro ověření registrace";"C";"";"T";"N"
"Send new password request email";"Odeslat emailový požadavek pro nové heslo";"C";"";"T";"N"
"BannersLinksFormatDescription";"Můžete určit vlastní formáty pro generování některých kreativních typů";"C";"";"T";"N"
"CurrencyDescription";"Výchozí měna partnerského systému";"C";"";"T";"N"
"LanguagesDescription";"Spravovat jazyky, překlady a formáty data a času.";"C";"";"T";"N"
"LoggingDescription";"Povoluje vám vybrat protokolovací level pro systém a debuggovat systémové akce.";"C";"";"T";"N"
"ProxyServerConfigDescription";"Pokud váš server používá proxy, můžete je definovat zde. Toto nastavení je nezbytné, Nastavte jej pouze pokud máte problémy s vyhledáváním gadgetů.";"C";"";"T";"N"
"EmailTemplatesDescription";"Editovat šablony pro všechny emaily, které se automaticky odesílají systémem";"C";"";"T";"N"
"Mail Account";"E-mailový účet";"C";"";"T";"N"
"MailAccountDescription";"Nastavit e-mailový účet, který bude použit pro odesílání e-mailů systémem";"C";"";"T";"N"
"CookiesSettingsDescription";"Nastavte vaši soukoromu cookies politiku a přepisovací kód cookies";"C";"";"T";"N"
"FraudProtectionDescription";"Ochrana proti podvodům může automaticky zpracovat opakující se nebo podvodné transakce (prokliky, vedení, prodej)e, pocházející ze stejné IP adresy, nebo se stejným ID objednávky. <br/>
Opakující se transakce může nastat například tehdy, když zákazník obnoví stránku 'potvrzení objednávky' , takže je doporučeno odfiltrovat duplicitní zakázky nebo pokleslé zakázky se stejným ID objednávky.";"C";"";"T";"N"
"Payouts Balance";"Zůstatek výplat";"C";"";"T";"N"
"PayoutsBalanceDescription";"Pro partnery můžete určit minimální částku k vyplacení - což je částka, která bude použita jako minimální limit pro odeslání vydělaných provizí";"C";"";"T";"N"
"PayoutOptionsDescription";"Zde určete možnosti vyplacení(PayPal, Check, Moneybookers,atp). Náš flexibilní systém vám umožňuje definovat jakkoukoliv možnost výplaty";"C";"";"T";"N"
"InvoiceFormatDescription";"Určete formát faktury a jestli má být faktura generována pro affiliaty automaticky nebo ne";"C";"";"T";"N"
"VATHandlingDescription";"Definujte, zda chcete zvládnout DPH za provize, jak by se mělo spočítat, jaká je sazba DPH a formát faktury DPH. <br/> Důležité pro zákazníky evropské unie
";"C";"";"T";"N"
"ConfigurationOverviewDesc";"";"C";"";"N";"N"
"Cookie domain";"Doména cookies";"C";"";"T";"N"
"The domain that the cookie is available. To make the cookie available on all subdomains of example.com then you'd set it to '.example.com'. The . is not required but makes it compatible with more browsers. Setting it to www.example.com will make the cookie only available in the www subdomain.";"Doména, na která je cookie dostupný. Pro zpřístupnění tohoto cookie na všech subdoménách priklad.com, nastavte jej na '.priklad.com'. Znak ""."" (tečka) není požadován, ale je lepší z důvodu lepší kompatibily napříč prohlížeči. Pokud byste jej nastavili na www.priklad.com, bude cookie dostupný pouze na subdoméně s www.";"C";"";"T";"N"
"Customize Logo";"Přizpůsobit logo";"C";"";"T";"N"
"Edit availablevalues";"Editovat dostupné hodnoty";"C";"";"T";"N"
"TextBox";"Textový box";"C";"";"T";"N"
"HTML form";"HTML formulář";"C";"";"T";"N"
"Template of Signup Form is missing some mandatory fields. You have to add mandatory fields to this template. Otherwise signup form will not work";"Šablona registračního formuláře neobsahuje některé povinné pole. Musíte je přidat jinak registrace nebude fungovat";"C";"";"T";"N"
