"source";"translation";"type";"module";"status";"customer"
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"Nếu bạn chọn kênh, mã banner sẽ được bao gồm mã theo dõi kênh, và thống kê sẽ được hiển thị cho kênh này";"S";"";"T";"N"
"Campaign: ";"Chiến dịch:";"B";"";"T";"N"
"Banner stats";"Thống kê banner";"B";"";"T";"N"
"Impressions:";"Hiển thị:";"S";"";"T";"N"
"Clicks:";"Nhấp chuột";"S";"";"T";"N"
"CTR:";"CTR:";"S";"";"N";"N"
"Sales:";"Đơn hàng:";"S";"";"T";"N"
"Commissions:";"Hoa hồng";"S";"";"T";"N"
"SCR (sales / clicks):";"SCR (đơn hàng / nhấp chuột):";"S";"";"T";"N"
"affiliates in your program.";"affiliate trong chương trình của bạn";"S";"";"T";"N"
"ClicksTrackingDescription";"Trình theo dõi nhấp chuột (giới thiệu) sẽ nhận ra affiliate nào đã giới thiệu khách hàng đến từ URL, hoặc click vào banner nào";"B";"";"T";"N"
"Exported files";"Xuất tập tin";"B";"";"T";"N"
"Upload custom language";"Tải lên ngôn ngữ tùy chỉnh";"S";"";"T";"N"
"Advanced options ";"Tùy chọn nâng cao";"C";"";"T";"N"
"Hide";"Ẩn";"C";"";"T";"N"
"Get";"Lấy";"C";"";"T";"N"
"Download PDF";"Tải về dạng tập tin pdf";"C";"";"T";"N"
"banner code";"mã banner";"C";"";"T";"N"
"Show normal link version";"Hiển thị phiên bản liên kết bình thường";"C";"";"T";"N"
"Show DirectLink version";"Hiển thị phiên bản DirectLink";"C";"";"T";"N"
"Show HTML version";"Hiển thị phiên bản HTML";"C";"";"T";"N"
"Show XHTML version";"Hiển thị phiên bản XHTML";"C";"";"T";"N"
"for channel: ";"cho kênh:";"C";"";"T";"N"
"Show PDF preview";"Hiển thị xem trước PDF";"C";"";"T";"N"
"Export files";"Xuất tập tin";"C";"";"T";"N"
"ExportFilesDescription";"Danh sách tập tin đã xuất. Nhấn nút refresh nếu bạn không thấy tập tin bạn vừa xuất trong danh sách tập tin.";"C";"";"T";"N"
"Languages";"Ngôn ngữ";"B";"";"T";"N"
"Debugging settings";"Thiết lập trình gỡ lỗi";"C";"";"T";"N"
"Are you sure you want to delete selected file(s)?";"Bạn có chắc bạn muốn xóa tập tin được lựa chọn?";"C";"";"T";"N"
"Import language";"Nhập ngôn ngữ";"C";"";"T";"N"
"Import new language into your account";"Nhập ngôn ngữ mới vào tài khoản của bạn";"C";"";"T";"N"
"File(s) %s was successfully deleted";"Tập tin %s đã được xoá thành công";"S";"";"T";"N"
"Could not delete %s file(s)";"Không thể xóa tập tin %s";"S";"";"T";"N"
"Plugin was successfully activated";"Plugin đã được kích hoạt thành công";"S";"";"T";"N"
"Plugin was successfully deactivated";"Plugin đã được vô hiệu hoá thành công";"S";"";"T";"N"
"General";"Tổng quan";"B";"";"T";"N"
"Drop modules";"Xóa các module";"S";"";"T";"N"
"Logo";"Logo";"C";"";"N";"N"
"Are you sure you want to deactivate this plugin?";"Bạn có chắc chắn bạn muốn vô hiệu hóa plugin này?";"C";"";"T";"N"
"Are you sure you want to activate this plugin?";"Bạn có chắc chắn bạn muốn kích hoạt plugin này?";"C";"";"T";"N"
"Activate";"Kích hoạt";"C";"";"T";"N"
"Deactivate";"Tắt";"C";"";"T";"N"
"Plugins";"Plugin";"C";"";"T";"N"
"PluginsDescription";"Plugins and modules that can enhance or change the behavior of the system, or add new functionality";"C";"";"N";"N"
"Path to server file";"Đường dẫn đến tập tin máy chủ";"C";"";"T";"N"
"You have not selected file";"Bạn chưa chọn tập tin";"C";"";"T";"N"
"Author";"Tác giả";"B";"";"T";"N"
"Version";"Phiên bản";"B";"";"T";"N"
"Imported";"Nhập khẩu";"S";"";"T";"N"
"N/A or Undefined";"N/A hoặc không xác định";"C";"";"T";"N"
"Author: ";"Tác giả:";"C";"";"T";"N"
"Include payout options in signup form";"Bao gồm các tùy chọn thanh toán dưới mẫu đăng ký";"C";"";"T";"N"
"Force choosing payout option";"Bắt buộc chọn tùy chỉnh thanh toán";"C";"";"T";"N"
"Failed to set default language with error: %s";"Không thể thiết lập ngôn ngữ mặc định với lỗi:%s";"S";"";"T";"N"
"Language %s set as default.";"Ngôn ngữ %s đã thiết lập mặc định.";"S";"";"T";"N"
"Source message can't be empty in file %s";"Tin nhắn nguồn không thể trống trong tập tin %s";"S";"";"T";"N"
"Clean Install";"Xóa bỏ cài đặt";"S";"";"T";"N"
"Check if you want to display payout options in your signup form";"Chọn nếu bạn muốn hiển thị tùy chọn thanh toán trong form đăng ký của bạn";"S";"";"T";"N"
"Signup form template";"Mẫu form đăng ký";"S";"";"T";"N"
"Active theme";"Theme đang hoạt động";"S";"";"T";"N"
"Other available themes";"Các theme có sẵn khác";"S";"";"T";"N"
"You can choose from the themes below. Click on <strong>Select this theme</strong> to set it as a new default theme.";"Bạn có thể lựa chọn các theme dưới đây. Click vào <strong> Chọn theme này</strong> để thiết lập nó như theme mặc định.";"S";"";"T";"N"
"All (allow user to choose)";"Tất cả (cho phép người dùng lựa chọn)";"C";"";"T";"N"
"Default payout option";"Tùy chọn thanh toán mặc định";"C";"";"T";"N"
"Display payout option(s)";"Hiển thị tùy chọn thanh toán";"C";"";"T";"N"
"If checked, user has to fill the payout option fields";"Nếu được check, người dùng phải điền vào trường thanh toán";"C";"";"T";"N"
"Enter the text of yout terms & conditions";"Nhập nội dung của điều khoản & điều kiện của bạn";"C";"";"T";"N"
"Force acceptance of T & C";"Bắt buộc phải chấp nhận Điều khoản và Điều kiện";"C";"";"T";"N"
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"Nếu được check, affiliate phải chấp nhận rằng anh ta đồng ý  với Điều khoản & Điều kiện của chương trình tiếp thị liên kết của bạn";"C";"";"T";"N"
"OverwriteCookiesDesc";"Khi khách viếng thăm click vào banner của affiliate, thông tin sẽ được lưu vào cookie. Nếu khách viếng thăm sau đó lại click vào banner của affiliate khác, hệ thống có thể ghi đè lên cookie trước hoặc là không. Nếu cookie bị ghi đè, thì affiliate sở hữu đ";"C";"";"T";"N"
"DeleteCookiesDesc";"Nếu thiết lập, hệ thống sẽ xóa cookie sau mỗi giao dịch đơn hàng / lead. Điều này có nghĩa là affiliate sẽ không nhận được hoa hồng cho các đơn hàng sau này của khách hàng này.
Mặc định, cookie sẽ không bị xóa và affiliate nhận được hoa hồng cho tất cả các đơn hàng trong tương lai của khách hàng.";"C";"";"T";"N"
"Enter URL of your normal website. It will be used to display general affiliate link in affiliate pannel.";"Nhập URL của trang web bình thường của bạn. Nó sẽ được sử dụng để hiển thị các link tổng quan trong bảng điều khiển affiliate.";"C";"";"T";"N"
"TrackByIpDesc";"Theo dõi người được giới thiệu thông qua địa chỉ IP nếu không có cookie được tìm thấy. Hệ thống sẽ kiểm tra click sau cùng từ cùng một địa chỉ IP như là một đơn hàng trong khoản thời gian đã định, và tạo ra hoa hồng cho affiliate, người đã giới thiệu clic";"C";"";"T";"N"
"Affiliate for not referred commission";"Affiliate cho hoa hồng không có giới thiệu";"C";"";"T";"N"
"SaveUnreferredSaleDesc";"Nếu không có affiliate giới thiệu ra đơn hàng / lead, ghi nhận hoa hồng cho affiliate ""mặc định"" sau đây. Có thể sử dụng chức năng này để ghi nhận tất cả đơn hàng, không chỉ riêng đơn hàng được giới thiệu bởi các affiliates.";"C";"";"T";"N"
"Support DirectLink linking";"Hỗ trợ liên kết DirectLink";"C";"";"T";"N"
"Could not validate license. Reason: %s";"Không thể xác nhận giấy phép. Lý do: %s";"S";"";"T";"N"
"License ID";"ID giấy phép";"C";"";"T";"N"
"Operation";"Thao tác";"S";"";"T";"N"
"Tracking options saved";"Tùy chọn truy vết đã được lưu";"S";"";"T";"N"
"Source message";"Nguồn tin nhắn";"B";"";"T";"N"
"Translation";"bản dịch";"B";"";"T";"N"
"Module";"Mô-đun";"S";"";"T";"N"
"Additional data";"Dữ liệu bổ sung";"S";"";"T";"N"
"Banner name: ";"Tên banner:";"S";"";"T";"N"
"or";"hoặc";"S";"";"T";"N"
"Currently online:";"Hiện đang trực tuyến:";"S";"";"T";"N"
"Language metadata";"Ngôn ngữ siêu dữ liệu";"B";"";"T";"N"
"No language selected";"Không có ngôn ngữ được lựa chọn";"B";"";"T";"N"
"Currently active plugins";"Các plugin đang hoạt động";"S";"";"T";"N"
"ProxyServer";"ProxyServer";"S";"";"N";"N"
"DirectLink";"DirectLink";"C";"";"N";"N"
"Display banner statistics";"Hiển thị thống kê banner";"C";"";"T";"N"
"Channel: ";"Kênh:";"C";"";"T";"N"
"Banner: ";"Banner:";"C";"";"T";"N"
"Are you sure you want to do this operation on the table?";"Bạn có chắc muốn thực hiện thao tác này trên bảng?";"C";"";"T";"N"
"Active wallpaper can not be deleted";"Hình nền đang hoạt động không thể bị xóa";"C";"";"T";"N"
"Upload failed with error: %s";"Tải lên thất bại với lỗi: %s";"C";"";"T";"N"
"Data are cached";"Dữ liệu đã được lưu trữ (cache)";"C";"";"T";"N"
"Exported file you can download here";"Bạn có thể tải về tập tin được xuất ở đây";"C";"";"T";"N"
"Save language metadata";"Lưu ngôn ngữ siêu dữ liệu";"C";"";"T";"N"
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"Tên chương trình liên kết của bạn. Nó có thể là tên công ty của bạn nếu bạn muốn. Tên này có thể được hiển thị trong các form đăng ký (phụ thuộc vào theme).";"C";"";"T";"N"
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"Nếu được check, hóa đơn sẽ được tạo ra cho mỗi thanh toán bạn thực hiện. Cả affiliate và bạn sẽ có thể kiểm tra các hóa đơn trong lịch sử thanh toán.";"C";"";"T";"N"
"Support VAT";"Hỗ trợ thuế giá trị gia tăng";"C";"";"T";"N"
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"Nếu được check, các affiliate từ các quốc gia EU sẽ có thể xác định chỉ số và tỉ lệ phần trăm thuế GTGT của họ.<br/>Cũng đối với các affiliate này, tiền thanh toán sẽ được tính chung với thuế GTGT.";"C";"";"T";"N"
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"Tỉ lệ thuế GTGT mặc định sẽ được dùng nếu affiliate không điền thông tin thuế GTGT của anh ta";"C";"";"T";"N"
"Banner with id '";"Banner với id'";"S";"";"T";"N"
"Affiliate is not defined";"Affiliate không được xác định";"S";"";"T";"N"
"User is not affiliate";"Người dùng không phải là affiliate";"S";"";"T";"N"
"Channel ID";"ID Kênh";"S";"";"T";"N"
"Merchant";"Merchant";"B";"";"N";"N"
"Default language has to be active !";"Ngôn ngữ mặc định đã được kích hoạt!";"S";"";"T";"N"
"Column %s must be number (%s given)";"Cột %s phải là số (đã cho %s)";"S";"";"T";"N"
"Column %s not defined in input data for csv file %s.";"Cột %s không được định nghĩa trong dữ liệu đầu vào cho file csv %s.";"S";"";"T";"N"
"Language Name";"Tên Ngôn ngữ";"S";"";"T";"N"
"Translated [%]";"Đã dịch [%]";"S";"";"T";"N"
"Is custom";"Là tùy chỉnh";"S";"";"T";"N"
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"Bạn có thể tìm thấy ID giấy phép trong bảng điều khiển thành viên của bạn. Giấy phép có giá trị cho tên miền mà bạn đang cài đặt sản phẩm.";"S";"";"T";"N"
"License agreement";"Thỏa thuận giấy phép";"S";"";"T";"N"
"System Requirements";"Yêu cầu hệ thống";"S";"";"T";"N"
"The installation finished successfully. Thank you for choosing our product.";"Việc cài đặt kết thúc thành công. Cảm ơn bạn đã lựa chọn sản phẩm của chúng tôi.";"S";"";"T";"N"
"Click here to go to introduction screen";"Click vào đây để đi đến màn hình giới thiệu";"S";"";"T";"N"
"Internal error.";"Lỗi nội bộ.";"S";"";"T";"N"
"Recommended Settings";"Thiết lập được đề nghị";"S";"";"T";"N"
"Welcome message";"Lời chào";"B";"";"T";"N"
"Source";"Nguồn";"S";"";"T";"N"
"You uploaded language file with following metadata:";"Bạn tải lên tập tin ngôn ngữ với siêu dữ liệu sau đây:";"S";"";"T";"N"
"Uploaded language file";"Ngôn ngữ đã tải lên";"S";"";"T";"N"
"If language metadata are correct, you can start import.";"Nếu ngôn ngữ siêu dữ liệu là chính xác, bạn có thể bắt đầu nhập.";"S";"";"T";"N"
"You have to agree with the license.";"Bạn phải chấp nhận điều khoản của giấy phép.";"C";"";"T";"N"
"I Agree with the license";"Tôi đồng ý với giấy phép";"C";"";"T";"N"
"Check Requirements";"Kiểm tra yêu cầu";"B";"";"T";"N"
"Welcome info";"Thông tin chào mừng";"C";"";"T";"N"
"Home template";"Template trang chủ";"C";"";"T";"N"
"Affiliate manager template";"Template Quản lí Affiliate";"C";"";"T";"N"
"Home edit";"Chỉnh sửa trang chủ";"C";"";"T";"N"
"Channel stats report";"Báo cáo thống kê kênh";"B";"";"T";"N"
"ChannelStatsReportDescription";"Báo cáo thể hiện của các kênh được định nghĩa trong banner của bạn";"C";"";"T";"N"
"Add message to this transaction (optional)";"Thêm tin nhắn này giao dịch (tùy chọn)";"C";"";"T";"N"
"Unknown tracking";"Truy vết không rõ";"C";"";"T";"N"
"Manually created";"Được tạo ra thủ công";"C";"";"T";"N"
"Lifetime referral";"Lifetime referral";"B";"";"N";"N"
"More info";"Xem thêm thông tin";"C";"";"T";"N"
"Failed to add link - invalid url";"Không thể thêm liên kết - url không hợp lệ";"C";"";"T";"N"
"Open in same window/frame";"Mở trong cùng một cửa sổ/khung";"C";"";"T";"N"
"Open in new window/frame (_blank)";"Mở trong cửa sổ/khung mới (_blank)";"C";"";"T";"N"
"Open in parent window/frame (_parent)";"Mở trong cửa sổ/khung cha (_parent)";"C";"";"T";"N"
"Open in top window/frame (_top)";"Mở trong cửa sổ/khung đầu (_top)";"C";"";"T";"N"
"Target";"Mục tiêu";"C";"";"T";"N"
"Class";"Lớp";"C";"";"T";"N"
"Add Link";"Thêm liên kết";"C";"";"T";"N"
"Start import";"Bắt đầu nhập";"C";"";"T";"N"
"Create language";"Tạo ngôn ngữ";"C";"";"T";"N"
"Deprecated";"Phản đối";"C";"";"T";"N"
"Not translated";"Không được dịch";"B";"";"T";"N"
"Client";"Máy khách";"C";"";"T";"N"
"Client+Server";"Máy khách + Máy chủ";"C";"";"T";"N"
"All translations";"Tất cả các bản dịch";"C";"";"T";"N"
"System translations";"Hệ thống dịch";"C";"";"T";"N"
"Custom translations";"Tuỳ chỉnh bản dịch";"C";"";"T";"N"
"Edit language";"Chỉnh sửa ngôn ngữ";"C";"";"T";"N"
"Translations";"Bản dịch";"C";"";"T";"N"
"Create own language";"Tạo ngôn ngữ cho riêng bạn";"C";"";"T";"N"
"Create new language";"Tạo ngôn ngữ mới";"C";"";"T";"N"
"Update";"Cập nhật";"B";"";"T";"N"
"Done";"Đã Thực Hiện";"S";"";"T";"N"
"Logins history";"Lịch sử Đăng nhập";"B";"";"T";"N"
"AutoRefresh saved";"AutoRefresh lưu";"S";"";"T";"N"
"Creating Account Directory";"Tạo thư mục tài khoản";"S";"";"T";"N"
"Creating Account";"Tạo tài khoản";"S";"";"T";"N"
"Initializing Account";"Khởi tạo tài khoản";"S";"";"T";"N"
"Logged out";"Đăng xuất";"S";"";"T";"N"
"About";"Giới thiệu";"C";"";"T";"N"
"AboutDescription";"Về ứng dụng";"C";"";"T";"N"
"Design";"Thiết kế";"C";"";"T";"N"
"ThemesSettingsDescription";"Chọn logo và theme (look & feel) cho bảng điều khiển và trang đăng ký của bạn";"C";"";"T";"N"
"SignupFormSettingsDescription";"Nội dung và thiết lập của form đăng ký";"C";"";"T";"N"
"AffPanelSettingsDescription";"Nội dung của bảng điều khiển affiliate. Bạn có thể tùy chỉnh hoàn toàn menu và nội dung của bảng điều khiển này, thậm chí bạn có thể tạo ra trang riêng của bạn";"C";"";"T";"N"
"Signup page theme";"Đăng ký theme của trang";"C";"";"T";"N"
"Merchant panel theme";"Theme của Bảng điều khiển Merchant";"C";"";"T";"N"
"Approved commissions";"Hoa hồng đã xét duyệt";"B";"";"T";"N"
"Pending commissions";"Hoa hồng đang chờ duyệt";"B";"";"T";"N"
"View online users";"Xem những người dùng trực tuyến";"C";"";"T";"N"
"View logins history";"Xem lịch sử đăng nhập";"C";"";"T";"N"
"OnlineUsersDescription";"Danh sách người dùng trực tuyến";"C";"";"T";"N"
"LoginsHistoryDescription";"Lịch sử đăng nhập vào bảng điều khiển";"C";"";"T";"N"
"This icon can not be added to QuickLaunch";"Icon này không thể được thêm vào QuickLaunch";"C";"";"T";"N"
"Quick Navigation Icons";"Icon truy cập nhanh";"S";"";"T";"N"
"What to do with child affiliates";"Phải làm gì với child affiliates";"B";"";"T";"N"
"Config gadget";"Cấu hình gadget";"S";"";"T";"N"
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"Nếu hình nền của bạn được lưu trên Internet / Intranet và có thể truy cập từ trình duyệt của bạn, bạn có thể thêm nó bằng cách nhập vào URL của hình nền này.";"S";"";"T";"N"
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"Trong trường hợp này hình nền sẽ luôn luôn được tải từ URL bạn đã nhập và không phải từ máy chủ của bạn.";"S";"";"T";"N"
"Enter URL";"Nhập URL";"S";"";"T";"N"
"Upload wallpaper";"Tải lên hình nền";"S";"";"T";"N"
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"Tải lên hình nền mới vào tài khoản của bạn. Hình nền sẽ được lưu trong tài khoản của bạn và luôn luôn được tải từ máy chủ.";"S";"";"T";"N"
"Banners & Links";"Banner và Links";"B";"";"T";"N"
"do not move child affiliates";"không di chuyển child affiliate";"C";"";"T";"N"
"move child affiliates to parent of deleted affiliate";"di chuyển child affiliate cho tuyến trên của affiliate bị xóa";"C";"";"T";"N"
"Delete affiliate";"Xóa affiliate";"C";"";"T";"N"
"None wallpaper";"Không có hình nền";"C";"";"T";"N"
"Select desktop background color";"Chọn màu nền cho desktop";"C";"";"T";"N"
"Add custom wallpaper";"Thêm tùy chỉnh hình nền";"C";"";"T";"N"
"No row selected";"Không có hàng được chọn";"C";"";"T";"N"
"Application Update";"Cập nhật Ứng dụng";"S";"";"T";"N"
"Getting started";"Bắt đầu";"B";"";"T";"N"
"Wrong username/password (Username: %s)";"Sai tên người dùng / mật khẩu (Tên người dùng: %s)";"S";"";"T";"N"
"User %s authenticated. Logging in.";"Người dùng %s đã xác thực. Đang đăng nhập.";"S";"";"T";"N"
"Logged out user %s";"Đăng xuất người dùng %s";"S";"";"T";"N"
"Adding content gadget: %s";"Thêm nội dung gadget: %s";"S";"";"T";"N"
"Downloading gadget: %s";"Đang tải về gadget: %s";"S";"";"T";"N"
"Update Version";"Cập nhật Phiên bản";"S";"";"T";"N"
"Failed to import language file. Incorrect file format. (%s)";"Không thể nhập tập tin ngôn ngữ. Định dạng tập tin không chính xác. (%s)";"S";"";"T";"N"
"Database Logger Error. Logging on display: %s";"Lỗi cơ sở dữ liệu Logger. Đăng nhập vào màn hình hiển thị: %s";"S";"";"T";"N"
"Proxy failed: %s";"Proxy không thành công: %s";"S";"";"T";"N"
"Could not connect to server: %s:%s, Failed with error: %s";"Không thể kết nối đến máy chủ: %s:%s, Thất bại với lỗi: %s";"S";"";"T";"N"
"Could not send request to server %s:%s";"Không thể gửi yêu cầu đến máy chủ %s:%s";"S";"";"T";"N"
"Could not read from proxy socket";"Không thể đọc từ proxy socket";"S";"";"T";"N"
"Resource not modified, returned 304 for %s";"Tài nguyên không được chỉnh sửa, trả về 304 cho %s";"S";"";"T";"N"
"Return static file %s";"Quay trở lại tập tin tĩnh %s";"S";"";"T";"N"
"Invoking method %s->%s()";"Gọi phương thức %s->%s()";"S";"";"T";"N"
"Please review your system settings, before starting update all requirements must be fulfilled.";"Xin vui lòng xem lại các thiết lập hệ thống của bạn, trước khi bắt đầu cập nhật tất cả các yêu cầu hệ thống phải được đáp ứng.";"S";"";"T";"N"
"Test URL matching";"Kiểm tra URL phù hợp";"S";"";"T";"N"
"You can test if your pattern matches the given URL.";"Bạn có thể kiểm tra xem mô hình của bạn phù hợp với URL được cung cấp hay không.";"S";"";"T";"N"
"This setting can override the default configuration from campaign";"Thiết lập này có thể ghi đè lên các cấu hình mặc định từ chiến dịch";"S";"";"T";"N"
"Affiliates will be able to choose only from these payout balance options.";"Affiliate chỉ có thể lựa chọn từ các tùy chọn số dư thanh toán này";"S";"";"T";"N"
"Found";"Đã tìm thấy";"S";"";"T";"N"
"Response returned from server";"Phản hồi từ máy chủ";"S";"";"T";"N"
"Do you like to reload application now ?";"Bạn có muốn nạp lại ứng dụng bây giờ không?";"S";"";"T";"N"
"Available languages";"Các ngôn ngữ có sẵn";"S";"";"T";"N"
"To make it easier for you, some languages are already included in the distribution";"Để dễ dàng hơn cho bạn, một số ngôn ngữ đã có sẵn trong bảng phân phối";"S";"";"T";"N"
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"Để nhập ngôn ngữ mới vào hệ thống, nhấp chuột vào biểu tượng ""Nhập"" bên cạnh ngôn ngữ mà bạn muốn nhập.";"S";"";"T";"N"
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"Cảnh báo: Nếu ngôn ngữ với cùng một mã ngôn ngữ (ví dụ như [en-US]) đã tồn tại, bản dịch và ngôn ngữ siêu dữ liệu sẽ được ghi đè bằng các giá trị nạp từ ngôn ngữ được nhập khẩu!!";"S";"";"T";"N"
"Import new language from the CSV file.";"Nhập ngôn ngữ mới từ các tập tin CSV.";"S";"";"T";"N"
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"Cảnh báo: Nếu ngôn ngữ với cùng một mã ngôn ngữ (ví dụ như [en-US]) đã tồn tại, bản dịch và ngôn ngữ siêu dữ liệu sẽ được ghi đè bằng các giá trị từ ngôn ngữ đã được tải lên!";"S";"";"T";"N"
"In the table below you can see all the languages loaded in the system.";"Trong bảng dưới đây, bạn có thể xem tất cả các ngôn ngữ được nạp trong hệ thống.";"S";"";"T";"N"
"To import a new language, click on Import language button and follow the steps in the import wizard.";"Để nhập một ngôn ngữ mới, click vào nút Nhập ngôn ngữ và thực hiện theo các bước trong trình hướng dẫn nhập khẩu.";"S";"";"T";"N"
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"Nếu bạn không muốn sử dụng một số ngôn ngữ, bạn có thể tắt nó bằng cách thay đổi giá trị Yes thành No ở cột ""kích hoạt"" (đừng quên lưu thay đổi của bạn)";"S";"";"T";"N"
"Translations and default language";"Bản dịch và ngôn ngữ mặc định";"S";"";"T";"N"
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"Một ngôn ngữ phải được thiết lập là mặc định của hệ thống. Để thay đổi ngôn ngữ mặc định, bấm vào biểu tượng 'Thiết lập mặc định' bên cạnh ngôn ngữ mà bạn muốn thiết lập mặc định.";"S";"";"T";"N"
"To change some translations, click on Edit icon and continue in the editation.";"Để thay đổi một số bản dịch, nhấp chuột vào biểu tượng Chỉnh sửa và tiếp tục chỉnh sửa.";"S";"";"T";"N"
"Date & time format";"Định dạng Ngày tháng & thời gian";"S";"";"T";"N"
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"Mỗi ngôn ngữ đã xác định định dạng thời gian và ngày tháng của nó. Để thay đổi, click vào biểu tượng Chỉnh sửa bên cạnh ngôn ngữ mà bạn muốn thay đổi.";"S";"";"T";"N"
"Creating new language translation";"Tạo bản dịch ngôn ngữ mới";"S";"";"T";"N"
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"Ở đây bạn có thể tạo ra ngôn ngữ của riêng bạn. Định nghĩa các trường dưới đây, sau đó các ngôn ngữ mới sẽ được tạo ra. Bạn nên chỉnh sửa các chuỗi ngôn ngữ (bản dịch) một cách thủ công trong form Chỉnh sửa ngôn ngữ.";"S";"";"T";"N"
"It is not possible to create new language with language code that already exists in the system!";"Không thể tạo ra ngôn ngữ mới với mã ngôn ngữ đã tồn tại trong hệ thống!";"S";"";"T";"N"
"You are going to update";"Bạn sẽ cập nhật";"S";"";"T";"N"
"from version";"từ phiên bản";"S";"";"T";"N"
"NOTE: Make sure that you backup your database and application files.";"Chú ý: Hãy chắc chắn rằng bạn sao lưu cơ sở dữ liệu của bạn và các tập tin ứng dụng.";"S";"";"T";"N"
"You have to choose either campaign or banner, not both";"Bạn phải chọn một trong hai chiến dịch hoặc banner, không phải cả hai";"C";"";"T";"N"
"Note for merchant - if you want to explain this URL";"Lưu ý cho merchant - nếu bạn muốn giải thích URL này";"C";"";"T";"N"
"Checking..";"Đang kiểm tra…";"C";"";"T";"N"
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"Đây là tiền tệ mặc định của hệ thống. Tất cả các đơn hàng và hoa hồng được theo dõi sẽ sử dụng đơn vị tiền tệ này.";"C";"";"T";"N"
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"Precision định nghĩa những con số được làm tròn như thế nào - bao nhiêu chữ số thập phân sẽ được sử dụng sau ký tự phân cách thập phân";"C";"";"T";"N"
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"Thiết lập này điều khiển để hiển thị ký hiệu tiền tệ - trước (123 $) hoặc sau (123 $) số";"C";"";"T";"N"
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"Nếu affiliate không chỉ định số dư thanh toán tối thiểu, giá trị này sẽ được sử dụng.";"C";"";"T";"N"
"Affiliates to pay";"Các affiliate để thanh toán";"C";"";"T";"N"
"No data are matching your search";"Không có số liệu phù hợp với tìm kiếm của bạn";"C";"";"T";"N"
"Version Update";"Phiên bản cập nhật";"C";"";"T";"N"
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"C";"";"N";"N"
"Yes, Reload Application";"Có, Nạp lại ứng dụng";"C";"";"T";"N"
"Request error";"Yêu cầu báo lỗi";"C";"";"T";"N"
"Your session expired.";"Phiên của bạn hết hạn.";"C";"";"T";"N"
"Invalid server response.";"Phản ứng máy chủ không hợp lệ.";"C";"";"T";"N"
"Selected parent user does not exist";"ID của người giới thiệu bạn vừa điền không tồn tại";"S";"";"T";"N"
"Referral ID can not be blank";"ID người giới thiệu không thể bỏ trống";"S";"";"T";"N"
"Referral ID can not be changed";"ID Giới thiệu (Referal ID) không thể thay đổi. Liên hệ trực tiếp với chúng tôi nếu bạn muốn thay đổi Affiliate ID của bạn";"S";"";"T";"N"
"subaffiliate(s)";"subaffiliate";"S";"";"T";"N"
"Show this screen on startup";"Hiển thị màn hình này khi khởi động";"S";"";"T";"N"
"Brainstorming";"Động não";"C";"";"T";"N"
"GetStartedBrainstorming";"Bước đầu tiên này rất quan trọng - nghĩ về chương trình tiếp thị liên kết của bạn.<br/>";"C";"";"T";"N"
"Review your settings";"Xem lại các thiết lập của bạn";"C";"";"T";"N"
