"source";"translation";"type";"module";"status";"customer"
"Are you sure to delete all events?";"האם אתה בטוח שברצונך למחוק את כל האירועים?";"C";"";"T";"N"
"Delete debug events";"הסר שגיאות תיקון";"C";"";"T";"N"
"Are you sure to delete debug events?";"האם אתה בטוח שברצונך למחוק רישומי דיבאג?";"C";"";"T";"N"
"Attached files";"קבצים מצורפים";"C";"";"T";"N"
"Edit email template";"ערוך תבנית אימייל";"C";"";"T";"N"
"Edit selected template";"ערוך תבנית שנחברה";"C";"";"T";"N"
"Select Template";"בחר תבנית";"C";"";"T";"N"
"MailOutboxDescription";"כל האימייל שנשלחו על ידי המערכת זמינים לצפיה כאן כולל המצב שלהם (נשלח או נכשל)";"C";"";"T";"N"
"Sending";"שולחן עבודה";"C";"";"T";"N"
"Sent";"נשלח";"C";"";"T";"N"
"Restart sending";"התחל שליחה מחדש";"C";"";"T";"N"
"Do you want to delete selected mails?";"האם אתה רוצה למחוק אימייל שנבחרו?";"C";"";"T";"N"
"Delete selected";"נמחקו";"C";"";"T";"N"
"Restart selected";"התחל מחדש את המסומנים";"C";"";"T";"N"
"Send pending mails";"שלח אימיילים ממתינים";"C";"";"T";"N"
"Send by mail() function";"שלח באמצעות פקודת mail()";"C";"";"T";"N"
"Send by SMTP";"שלח באמצעות SMTP";"C";"";"T";"N"
"SMTP User name";"שם משתמש SMTP";"C";"";"T";"N"
"SMTP Password";"סיסמת SMTP";"C";"";"T";"N"
"SMTP TLS/SSL";"SMTP TLS/SSL";"C";"";"T";"N"
"Send test message to email";"שלח הודעת בדיקה לאימייל";"C";"";"T";"N"
"Save & Send Test Message";"שמור ושלח הודעת בדיקה";"C";"";"T";"N"
"Logout";"התנתק";"B";"";"T";"N"
"Show desktop";"הצג שולחן עבודה";"C";"";"T";"N"
"Show desktop icon can't be removed.";"הצג צלמיות שולחן עבודה שלא ניתן להסיר";"C";"";"T";"N"
"Are you sure you want to remove selected item from QuickLaunch?";"האם אתה בטוח שברצונך להסיר פריטים אלו מתפריט טעינה מהירה?";"C";"";"T";"N"
"(s)";"(ים)";"C";"";"T";"N"
"Online users description";"תאור משתמשים מחוברים";"C";"";"T";"N"
"Click to open sidebar";"לחץ לפתיחת סרגל הצד";"C";"";"T";"N"
"Show in fron of windows";"הצג בקדמת החלון";"C";"";"T";"N"
"Show behind windows";"הצג מאחרוי החלון";"C";"";"T";"N"
"Hide sidebar";"הסתר סרגל צד";"C";"";"T";"N"
"Content";"תוכן";"B";"";"T";"N"
"Are you sure you want to remove selected item?";"האם אתה בטוח שברצונך להסיר פריט זה?";"C";"";"T";"N"
"Edit user profile";"ערוך פרופיל משתמש";"C";"";"T";"N"
"Sunday";"ראשון";"B";"";"T";"N"
"Monday";"שני";"B";"";"T";"N"
"Tuesday";"שלישי";"B";"";"T";"N"
"Wednesday";"רביעי";"B";"";"T";"N"
"Thursday";"חמישי";"B";"";"T";"N"
"Friday";"שישי";"B";"";"T";"N"
"Saturday";"שבת";"B";"";"T";"N"
"January";"ינואר";"C";"";"T";"N"
"February";"פברואר";"C";"";"T";"N"
"March";"מרץ";"C";"";"T";"N"
"April";"אפריל";"C";"";"T";"N"
"May";"מאי";"C";"";"T";"N"
"June";"יוני";"C";"";"T";"N"
"July";"יולי";"C";"";"T";"N"
"August";"אוגוסט";"C";"";"T";"N"
"September";"ספטמבר";"C";"";"T";"N"
"October";"אוקוטבר";"C";"";"T";"N"
"November";"נובמבר";"C";"";"T";"N"
"December";"דצמבר";"C";"";"T";"N"
"Confirmation required";"אישור נדרש";"C";"";"T";"N"
"Mandatory";"חובה";"C";"";"T";"N"
"Optional";"לא חובה";"B";"";"T";"N"
"Number";"מספר";"B";"";"T";"N"
"Checkbox";"תיבת סימון";"C";"";"T";"N"
"ListBox";"תיבת רשימה";"C";"";"T";"N"
"List of countries";"רשימת ארצות";"C";"";"T";"N"
"Add field";"הוסף שדה  ";"C";"";"T";"N"
"Are you sure you want to delete selected field(s)?";"האם אתה בטוח שברצונך למחוק את השדות שנבחרו?";"C";"";"T";"N"
"Information";"מידע";"C";"";"T";"N"
"read more";"קרא עוד";"C";"";"T";"N"
"Previous";"הקודם";"C";"";"T";"N"
"Start";"התחל";"C";"";"T";"N"
"Maximize";"מקסם";"C";"";"T";"N"
"%s - Affiliate";"%s - משווק משנה";"S";"";"T";"N"
"Language translations";"תרגומי שפה";"B";"";"T";"N"
"Date added";"תאריך התווסף";"S";"";"T";"N"
"none active !";"לא פעיל!";"S";"";"T";"N"
"file not exist";"קובץ לא קיים";"B";"";"T";"N"
"Language code";"קוד שפה";"S";"";"T";"N"
"English name";"שם באנגלית";"B";"";"T";"N"
"Translated";"תורגמה";"B";"";"T";"N"
"Is default";"היא ברירת המחדל";"S";"";"T";"N"
"Is active";"פעיל";"S";"";"T";"N"
"For date range";"עבור טווח תאריכים";"S";"";"T";"N"
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"אם תבחר ערוץ, קוד הבאנר יכיל קוד מעקב ערוץ בתוכו, וסטטיסטיקה תופיע עבור ערוץ זה";"S";"";"T";"N"
"Campaign: ";"קמפיין:";"B";"";"T";"N"
"Banner stats";"סטטיסטיקת באנרים";"B";"";"T";"N"
"Impressions:";"הופעות:";"S";"";"T";"N"
"Clicks:";"קליקים:";"S";"";"T";"N"
"CTR:";"יחס הקלקה:";"S";"";"T";"N"
"Sales:";"מכירות:";"S";"";"T";"N"
"Commissions:";"עמלות:";"S";"";"T";"N"
"SCR (sales / clicks):";"יחס קליקים/מכירות:";"S";"";"T";"N"
"affiliates in your program.";"משווקי משנה בתוכנית שלך.";"S";"";"T";"N"
"ClicksTrackingDescription";"מעקב קליקים מזהה איזה משווק משנה הפנה את המבקר שהגיע מכתובת URL מסויימת או הקליק על הבאנר / לינק.";"B";"";"T";"N"
"Exported files";"קבצים שיוצאו";"B";"";"T";"N"
"Upload custom language";"העלה שפה מותאמת אישית";"S";"";"T";"N"
"Advanced options ";"אפשרויות מתקדמות";"C";"";"T";"N"
"Hide";"הסתר";"C";"";"T";"N"
"Get";"קבל";"C";"";"T";"N"
"Download PDF";"הורד PDF";"C";"";"T";"N"
"banner code";"קוד באנר";"C";"";"T";"N"
"Show normal link version";"הצג גרסת קישור רגיל";"C";"";"T";"N"
"Show DirectLink version";"הצג גרסת קישור ישיר";"C";"";"T";"N"
"Show HTML version";"הצג גרסת HTML";"C";"";"T";"N"
"Show XHTML version";"הצג גרסת XHTML";"C";"";"T";"N"
"for channel: ";"עבור ערוץ:";"C";"";"T";"N"
"Show PDF preview";"הצג תקציר PDF";"C";"";"T";"N"
"Export files";"ייצא קבצים";"C";"";"T";"N"
"ExportFilesDescription";"רשימת הקבצים שיוצאו. לחץ על רענון אם אינך רואה את הקובץ שיוצא כרגע ברשימה.";"C";"";"T";"N"
"Languages";"שפות";"B";"";"T";"N"
"Debugging settings";"הגדרות דיבאגינג";"C";"";"T";"N"
"Are you sure you want to delete selected file(s)?";"האם אתה בטוח שברצונך למחוק את הקבצים שנבחרו?";"C";"";"T";"N"
"Import language";"ייבא שפה";"C";"";"T";"N"
"Import new language into your account";"ייבא שפה חדשה לחשבונך";"C";"";"T";"N"
"File(s) %s was successfully deleted";"קבצים  %s  נמחקו בהצלחה";"S";"";"T";"N"
"Could not delete %s file(s)";"לא ניתן למחוק קבצים  %s ";"S";"";"T";"N"
"Plugin was successfully activated";"תוסף הופעל בהצלחה";"S";"";"T";"N"
"Plugin was successfully deactivated";"תוסף כובה בהצלחה";"S";"";"T";"N"
"General";"כללי";"B";"";"T";"N"
"Drop modules";"הסר מודולים";"S";"";"T";"N"
"Logo";"לוגו";"C";"";"T";"N"
"Are you sure you want to deactivate this plugin?";"האם אתה בטוח שברצונך לכבות תוסף זה?";"C";"";"T";"N"
"Are you sure you want to activate this plugin?";"האם אתה בטוח שברצונך להפעיל תוסף זה?";"C";"";"T";"N"
"Activate";"הפעל";"C";"";"T";"N"
"Deactivate";"כבה";"C";"";"T";"N"
"Plugins";"תוספות";"C";"";"T";"N"
"PluginsDescription";"תוספים ומודולים היכולים לשפר ולשנות את דרך הפעולה של המערכת והוסיף שימושים נוספים";"C";"";"T";"N"
"Path to server file";"נתיב לקובץ שרת";"C";"";"T";"N"
"You have not selected file";"לא בחרת קובץ";"C";"";"T";"N"
"Author";"מחבר";"B";"";"T";"N"
"Version";"גרסה";"B";"";"T";"N"
"Imported";"יובא";"S";"";"T";"N"
"N/A or Undefined";"לא זמין או לא מוגדר";"C";"";"T";"N"
"Author: ";"מחבר:";"C";"";"T";"N"
"Include payout options in signup form";"כלול אפשרויות תשלום בטופס הרשמה";"C";"";"T";"N"
"Force choosing payout option";"הכרח לבחור אפשרות תשלום";"C";"";"T";"N"
"Failed to set default language with error: %s";"שגיאה התקבלה בזמן נסיון לקבוע שפת ברירת מחדל: %s";"S";"";"T";"N"
"Language %s set as default.";"השפה %s  הוגדרה כברירת מחדל.";"S";"";"T";"N"
"Source message can't be empty in file %s";"הודעת מקור אינה יכולה להיות ריקה בקובץ %s";"S";"";"T";"N"
"Clean Install";"התקנה חדשה";"S";"";"T";"N"
"Check if you want to display payout options in your signup form";"סמן אם ברצונך להציג אפשרויות תשלום בטופס ההרשמה";"S";"";"T";"N"
"Signup form template";"תבנית טופס הרשמה";"S";"";"T";"N"
"Active theme";"ערכת נושא פעילה";"S";"";"T";"N"
"Other available themes";"ערכות נושא זמינות נוספות";"S";"";"T";"N"
"You can choose from the themes below. Click on <strong>Select this theme</strong> to set it as a new default theme.";"ניתן לבחור מערכות הנושא המופיעות מטה. לחץ על <strong>בחר ערכת נושא זו</strong> כדי להגדיר אותה כערכת נושא ברירת המחדל.";"S";"";"T";"N"
"All (allow user to choose)";"הכל (אפשר למשתמש לבחור)";"C";"";"T";"N"
"Default payout option";"אפשרות תשלום ברירת המחדל";"C";"";"T";"N"
"Display payout option(s)";"הצג אפשרויות תשלום";"C";"";"T";"N"
"If checked, user has to fill the payout option fields";"אם מסומן, משווקי משנה ייאלצו למלא את כל שדות אפשרויות תשלום";"C";"";"T";"N"
"Enter the text of yout terms & conditions";"הכנס את הטקסט של תנאי השימוש";"C";"";"T";"N"
"Force acceptance of T & C";"הכרח קבלת תנאי שימוש";"C";"";"T";"N"
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"אם מסומן, משווקי משנה יהיו חייבים לסמן שהם מסכימים לתנאי השימוש של תוכנית השותפים שלך";"C";"";"T";"N"
"OverwriteCookiesDesc";"כאשר מבקר לוחץ על באנר של משווק משנה המידע אודות משווק המשנה נשמר לקוקי. אם המבקר ילחץ לאחר מכן על באנר של משווק משנה אחר, המערכת יכולה לדרוס את הקוקי הקודם או לא. אם תגדיר דריסה של הקוקי, אז משווק המשנה האחרון יקבל את העמלה.אם תבחר לא לדרוס קוקיס, משווק המשנה הראשון שהפנה את המבקר יקבל את העמלה ושאר ההפניות של משווקי משנה אחרים לא יירשמו.""";"C";"";"T";"N"
"DeleteCookiesDesc";"אם מוגדר, המערכת תמחק קוקיס לאחר ביצוע רכישה/קבלת ליד. משמעות הדבר היא שמשווק המשנה לא יקבל עמלות עבור מכירות עתידיות למבקר זה. כברירת מחדל, קוקיס לא נמחקים ומשווקי משנה מקבלים עמלות עבור כל ההזמנות העתידיות של מבקר שהפנו.""";"C";"";"T";"N"
"Enter URL of your normal website. It will be used to display general affiliate link in affiliate pannel.";"הזן את כתובת ה-URL הרגילה של האתר שלך. כתובת זאת תשמש לתצוגה של קישורים כללים בלוח משווקי המשנה.";"C";"";"T";"N"
"TrackByIpDesc";"עקוב אחר הפניות באמצעות כתובת IP במידה ולא נמצא קוקי. המערכת תבדוק את הקליק האחרון שהתבצע מאותה כתובת IP של המחשב שביצע את הרכישה במסגרת הזמן הנתונה, ותייצר עמלה למשווק המשנה שהפנה את הקליק.";"C";"";"T";"N"
"Affiliate for not referred commission";"משווק משנה עבור עמלות שלא הופנו";"C";"";"T";"N"
"SaveUnreferredSaleDesc";"אם אף משווק משנה לא הפנה את המבקר שביצע רכישה.ליד, שמור את העמלה למשווק משנה ברירת המחדל שנחבר מטה. זה יאפשר לך לעקוב אחר כל המכירות/לידים שבוצעו ולא רק אלו שהופנו על ידי משווקי משנה.";"C";"";"T";"N"
"Support DirectLink linking";"תומך בקישורים שירים";"C";"";"T";"N"
"Could not validate license. Reason: %s";"לא ניתן להפעיל את הרשיון. הסיבה: %s";"S";"";"T";"N"
"License ID";"מספר רשיון";"C";"";"T";"N"
"Operation";"פעולה";"S";"";"T";"N"
"Tracking options saved";"הגדרות מעקב נשמרו";"S";"";"T";"N"
"Source message";"הודעת מקור";"B";"";"T";"N"
"Translation";"תרגום";"B";"";"T";"N"
"Module";"מודול";"S";"";"T";"N"
"Additional data";"מידע נוסף";"S";"";"T";"N"
"Banner name: ";"שם הבאנר:";"S";"";"T";"N"
"or";"או";"S";"";"T";"N"
"Currently online:";"כרגע מחוברים:";"S";"";"T";"N"
"Language metadata";"מטה-מידע של השפה";"B";"";"T";"N"
"No language selected";"לא נבחרה שפה";"B";"";"T";"N"
"Currently active plugins";"תוספות הפעילות כרגע";"S";"";"T";"N"
"ProxyServer";"שרת פרוקסי";"S";"";"T";"N"
"DirectLink";"קישור ישיר";"C";"";"T";"N"
"Display banner statistics";"הצג סטטיסטיקת באנרים";"C";"";"T";"N"
"Channel: ";"ערוץ:";"C";"";"T";"N"
"Banner: ";"באנר:";"C";"";"T";"N"
"Are you sure you want to do this operation on the table?";"האם אתה בטוח שאתה רוצה לבצע פעולה זאת על הטבלה?";"C";"";"T";"N"
"Active wallpaper can not be deleted";"לא ניתן למחוק רקע פעיל";"C";"";"T";"N"
"Upload failed with error: %s";"העלאה נכשלה עם שגיאה:  %s";"C";"";"T";"N"
"Data are cached";"מידע נשמר בזכרון מטמון";"C";"";"T";"N"
"Exported file you can download here";"ניתן להוריד את הקובץ שיוצא כאן";"C";"";"T";"N"
"Save language metadata";"שמור מטה מידע של שפה";"C";"";"T";"N"
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"שם תוכנית שווק המשנה שלך. זה יכול להיות שם החברה שלך אם תרצה. שם זה יכול להופיע בטופס ההרשמה (תלוי בערכת הנושא).";"C";"";"T";"N"
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"אם מסומן, חשבונית תופק עבור כל תשלום שתעשה. גם אתה וגם משווק המשנה תוכלו למצוא את החשבונית בהיסטוריית התשלומים.";"C";"";"T";"N"
"Support VAT";"אפשר מעמ";"C";"";"T";"N"
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"אם מסומן, משווק משנה יוכלו להגדיר שימוש במעמ ואת אחוזי המס.<br/>בנוסף, עבור משווקי משנה אלו התשלומים יחושבו יחד עם המעמ.";"C";"";"T";"N"
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"אחוז מעמ לחישוב במקרה שמשווק המשנה לא הזין אחוז מעמ בעצמו";"C";"";"T";"N"
"Banner with id '";"באנר עם מזהה '";"S";"";"T";"N"
"Affiliate is not defined";"משווק משנה אינו מוגדר";"S";"";"T";"N"
"User is not affiliate";"משתמש אינו משווק משנה";"S";"";"T";"N"
"Channel ID";"מזהה ערוץ";"S";"";"T";"N"
"Merchant";"מפרסם";"B";"";"T";"N"
"Default language has to be active !";"שפת ברירת מחדל חייבת להיות פעילה!";"S";"";"T";"N"
"Column %s must be number (%s given)";"עמודה  %s חייבת להיות מספרית  (%s נתון)";"S";"";"T";"N"
"Column %s not defined in input data for csv file %s.";"עמודה %s אניה מוגדרת במידע להזנה עבור קבוץ CSV %s.";"S";"";"T";"N"
"Language Name";"שם שפה";"S";"";"T";"N"
"Translated [%]";"תורגם [%]";"S";"";"T";"N"
"Is custom";"מותאם אישית";"S";"";"T";"N"
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"תוכל למצוא את מספר הרשיון בלוח הבקרה האישי שלך. הרשיון יהיה תקף עבור הדומיין בו אתה מתקין את המערכת כעת.";"S";"";"T";"N"
"License agreement";"הסכם רשיון";"S";"";"T";"N"
"System Requirements";"דרישות מערכת";"S";"";"T";"N"
"The installation finished successfully. Thank you for choosing our product.";"ההתקנה הסתיימה בהצלחה. תודה שבחרת להשתמש במוצר שלנו.";"S";"";"T";"N"
"Click here to go to introduction screen";"לחץ כאן לעבור למסך היכרות";"S";"";"T";"N"
"Internal error.";"שגיאה פנימית.";"S";"";"T";"N"
"Recommended Settings";"הגדרות מומלצות";"S";"";"T";"N"
"Welcome message";"הודעת ""ברוכים הבאים""";"B";"";"T";"N"
"Source";"מקור";"S";"";"T";"N"
"You uploaded language file with following metadata:";"העלת קובץ שפה המכיל מטה מידע :";"S";"";"T";"N"
"Uploaded language file";"קובץ שפה הועלה";"S";"";"T";"N"
"If language metadata are correct, you can start import.";"אם מטה מידע עבור השפה נכון, ניתן להתחיל בייבוא";"S";"";"T";"N"
"You have to agree with the license.";"עליך להסכים לתנאי הרשיון.";"C";"";"T";"N"
"I Agree with the license";"אני מסכים עם תנאי הרשיון";"C";"";"T";"N"
"Check Requirements";"בדוק דרישות המערכת";"B";"";"T";"N"
"Welcome info";"מידע ""ברוכים הבאים""";"C";"";"T";"N"
"Home template";"תבנית דף הבית";"C";"";"T";"N"
"Affiliate manager template";"תבנית מנהל משווקי משנה";"C";"";"T";"N"
"Home edit";"ערוך דף הבית";"C";"";"T";"N"
"Channel stats report";"דוח סטטיסטיקת ערוץ";"B";"";"T";"N"
"ChannelStatsReportDescription";"הדוח מציג ביצועים של הבאנרים שלך לפי ערוצים";"C";"";"T";"N"
"Add message to this transaction (optional)";"הוסף הודעה לעסקה זאת (לא חובה)";"C";"";"T";"N"
"Unknown tracking";"מעקב לא מוכר";"C";"";"T";"N"
"Manually created";"נוצר ידינית";"C";"";"T";"N"
"Lifetime referral";"מפנה ""כל החיים""";"B";"";"T";"N"
"More info";"מידע נוסף";"C";"";"T";"N"
"Failed to add link - invalid url";"הוספ לינק נכשלה - URL לא תקף";"C";"";"T";"N"
"Open in same window/frame";"פתח באותו חלון/ מסגרת";"C";"";"T";"N"
"Open in new window/frame (_blank)";"פתח בחלון/מסגרת חדשה";"C";"";"T";"N"
"Open in parent window/frame (_parent)";"פתח בחלון/מסגרת הורה";"C";"";"T";"N"
"Open in top window/frame (_top)";"פתח מעל חלון/מסגרת";"C";"";"T";"N"
"Target";"יעד";"C";"";"T";"N"
"Class";"מחלקה";"C";"";"T";"N"
"Add Link";"הוסף קישור";"C";"";"T";"N"
"Start import";"התחל ביבוא";"C";"";"T";"N"
"Create language";"צור שפה";"C";"";"T";"N"
"Deprecated";"נדחה";"C";"";"T";"N"
"Not translated";"לא תורגם";"B";"";"T";"N"
"Client";"קליינט";"C";"";"T";"N"
"Client+Server";"קליינט+שרת";"C";"";"T";"N"
"All translations";"כל התרגומים";"C";"";"T";"N"
"System translations";"תרגום מערכת";"C";"";"T";"N"
"Custom translations";"תרגומים מותאמים אישית";"C";"";"T";"N"
"Edit language";"ערך שפה";"C";"";"T";"N"
"Translations";"תרגומים";"C";"";"T";"N"
"Create own language";"צור שפה משלך";"C";"";"T";"N"
"Create new language";"צור שפה חדשה";"C";"";"T";"N"
"Update";"עדכן";"B";"";"T";"N"
"Done";"בוצע";"S";"";"T";"N"
"Logins history";"היסטוריית התחברויות";"B";"";"T";"N"
"AutoRefresh saved";"רענון אוטומטי נשמר";"S";"";"T";"N"
"Creating Account Directory";"יוצר ספריית חשבון";"S";"";"T";"N"
"Creating Account";"יוצר חשבון";"S";"";"T";"N"
"Initializing Account";"מאתחל חשבון";"S";"";"T";"N"
"Logged out";"התנתק";"S";"";"T";"N"
"About";"אודות";"C";"";"T";"N"
"AboutDescription";"אודות יישום זה";"C";"";"T";"N"
"Design";"עיצוב";"C";"";"T";"N"
"ThemesSettingsDescription";"בחר לוגו וערכת נושא עבור לוחות הבקרה וטופס ההרשמה";"C";"";"T";"N"
"SignupFormSettingsDescription";"תוכן והגדרות טופס ההרשמה";"C";"";"T";"N"
"AffPanelSettingsDescription";"תוכן לוח משווקי משנה. אתה יכול להתאים את תצוגת הלוח והתפריט, אתה איפלו יכול לצור דפים משלך";"C";"";"T";"N"
"Signup page theme";"ערכת נושא לטופס ההרשמה";"C";"";"T";"N"
"Merchant panel theme";"ערכת נושא לוח מפרסם";"C";"";"T";"N"
"Approved commissions";"עמלות מאושרות";"B";"";"T";"N"
"Pending commissions";"עמלות ממתינות";"B";"";"T";"N"
"View online users";"הצג משתמשים מחוברים כעת";"C";"";"T";"N"
"View logins history";"הצג היסטוריית התחברויות";"C";"";"T";"N"
"OnlineUsersDescription";"רשימת משתמשים מחוברים כעת";"C";"";"T";"N"
"LoginsHistoryDescription";"היסטוריית התחברויות לפאנל";"C";"";"T";"N"
"This icon can not be added to QuickLaunch";"צלמית זאת לא יכולה להתווסף להפעלה מהירה";"C";"";"T";"N"
"Quick Navigation Icons";"צלמיות ניווט מהיר";"S";"";"T";"N"
"What to do with child affiliates";"מה לעשות עם משווקי משנה ילדים";"B";"";"T";"N"
"Config gadget";"הגדר גאדגט";"S";"";"T";"N"
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"אם הרקע שמור באינטרנט וזמין דרך הדפדפן שלך, אתה יכול להוסיף אותו על ידי הזנת כתובת ה-URL של רקע זה.";"S";"";"T";"N"
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"במקרה כזה, הרקע יטען תמיד מכתובת ה-URL שהזנת ולא מהשרת שלך.";"S";"";"T";"N"
"Enter URL";"הזן URL";"S";"";"T";"N"
"Upload wallpaper";"העלה רקע";"S";"";"T";"N"
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"העלה רקע חדש לחשבון שלך. הרקע יישמר בחשבון שלך וייטען תמיד מהשרת.";"S";"";"T";"N"
"Banners & Links";"באנרים וקישורים";"B";"";"T";"N"
"do not move child affiliates";"נא לא להזיז משווקי משנה ילדים";"C";"";"T";"N"
"move child affiliates to parent of deleted affiliate";"הזז משווק משנה ילד להורה או מחק משווק משנה";"C";"";"T";"N"
"Delete affiliate";"מחק משווק משנה";"C";"";"T";"N"
"None wallpaper";"שום רקע";"C";"";"T";"N"
"Select desktop background color";"בחר צבע לרקע שולחן עבודה";"C";"";"T";"N"
"Add custom wallpaper";"הוסף רקע מותאם אישית";"C";"";"T";"N"
"No row selected";"לא נבחרה שורה";"C";"";"T";"N"
"Application Update";"עדכון בקשה";"S";"";"T";"N"
"Getting started";"איך מתחילים";"B";"";"T";"N"
"Wrong username/password (Username: %s)";"שם משתמש/סיסמא שגויים שם משתמש: %s)";"S";"";"T";"N"
"User %s authenticated. Logging in.";"משתמש %s אומת. מתחבר.";"S";"";"T";"N"
"Logged out user %s";"התנתק משתמש %s";"S";"";"T";"N"
"Adding content gadget: %s";"הוספת תוכן לגאדגט: %s";"S";"";"T";"N"
"Downloading gadget: %s";"מוריד גאדגט: %s";"S";"";"T";"N"
"Update Version";"עדכן גרסה";"S";"";"T";"N"
"Failed to import language file. Incorrect file format. (%s)";"ייבוא קובץ שפה נכשל. סוג קובץ לא מתאים. (%s)";"S";"";"T";"N"
"Database Logger Error. Logging on display: %s";"שגיאת אוגר מסד נתונים. נסיון התחברות מציג: %s";"S";"";"T";"N"
"Proxy failed: %s";"פרוקסי נכשל: %s";"S";"";"T";"N"
"Could not connect to server: %s:%s, Failed with error: %s";"לא ניתן להתחבר לשרת: %s:%s, התקבלה שגיאה: %s";"S";"";"T";"N"
"Could not send request to server %s:%s";"לא ניתן לשלוח בקשה לשרת %s:%s";"S";"";"T";"N"
"Could not read from proxy socket";"לא ניתן לקרוא מכניסת פרוקסי";"S";"";"T";"N"
"Resource not modified, returned 304 for %s";"משאב לא הוגדר, החזיר 304 עבור %s";"S";"";"T";"N"
"Return static file %s";"החזר קובץ סטטי %s";"S";"";"T";"N"
"Invoking method %s->%s()";"שיטת קריאה %s->%s()";"S";"";"T";"N"
"Please review your system settings, before starting update all requirements must be fulfilled.";"אנא בדוק את הגדרות המערכת שלך, לפני תחילת העדכון עליך לוודא שהמערכת עומדת בכל הדרישות.";"S";"";"T";"N"
"Test URL matching";"בדוק התאמת URL";"S";"";"T";"N"
"You can test if your pattern matches the given URL.";"אתה יכול לבדוק האם התבנית שלך תואמת ל URL שניתן";"S";"";"T";"N"
"Add / edit DirectLink URL";"הוסף / ערוך URL עבור קישור ישיר";"S";"";"T";"N"
"This setting can override the default configuration from campaign";"הגדרה זאת יכולה לדרוס הגדרות מהקמפיין";"S";"";"T";"N"
"Affiliates will be able to choose only from these payout balance options.";"משווק משנה יוכלו לבחור רק מתוך אפשרויות תשלום אלה.";"S";"";"T";"N"
"Found";"נמצא";"S";"";"T";"N"
"Response returned from server";"תגובה הוחזרה מהשרת";"S";"";"T";"N"
"Do you like to reload application now ?";"האם אתה רוצה לטעון מחדש את היישום כעת?";"S";"";"T";"N"
"Available languages";"שפות זמינות";"S";"";"T";"N"
"To make it easier for you, some languages are already included in the distribution";"על מנת להקל עליך חלק מהשפות מגיעות עם חבילת ההתקנה";"S";"";"T";"N"
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"על מנת לייבוא שפה נוספת לחץ על הכפתור ""ייבא"" ליד השפה הרצויה";"S";"";"T";"N"
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"אזהרה! אם תבחר להשתמש בקוד שפה שכבר קיים במערכת (לדוגמא en-US) הגדרות הייבוא ימחקו את השפה הקיימת";"S";"";"T";"N"
"Import new language from the CSV file.";"ייבא שפה חדשה מתוך קובץ CSV";"S";"";"T";"N"
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"אזהרה! אם תבחר להשתמש בקוד שפה שכבר קיים במערכת (לדוגמא en-US) הגדרות הייבוא ימחקו את השפה הקיימת";"S";"";"T";"N"
"In the table below you can see all the languages loaded in the system.";"בטבלה הבאה תוכל לראות את כל השפות המותקנות במערכת";"S";"";"T";"N"
"To import a new language, click on Import language button and follow the steps in the import wizard.";"כדי לייבא שפה חדשה לחץ על ""ייבא שפה"" ועקוב אחר ההוראות";"S";"";"T";"N"
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"אם אתה לא מעוניין להשתמש בשפה כלשהי אתה יכול להפוך אותה ללא פעילה על ידי לחיצה על המילים כן או לא בעמות ""האם פעיל"" (אל תשכח לשמור את ההגדרות)";"S";"";"T";"N"
"Translations and default language";"תרגומים ןשפת ברירת המחדל";"S";"";"T";"N"
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"שפה אחת חייבת להיות מוגדרת כשפת ברירת המחדל של המערכת, על מנת לשנות את שפת ברירת המחדל לחץ על ""הפוך לברירת מחדל"" ליד השפה הרצויה";"S";"";"T";"N"
"To change some translations, click on Edit icon and continue in the editation.";"על מנת לערוך תרגום שפה מסויימת לחץ על ""ערוך"" ליד השפה הרצויה והמשיך בעריכתה";"S";"";"T";"N"
"Date & time format";"מבנה תאריך וזמן";"S";"";"T";"N"
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"לכל שפה מוגדרים מבנה שפה וזמן, אם ברצונך לשנות זאת תוכל לבצע זאת על ידי עריכת הגדרות השפה באמצעות לחיצה על ""ערוך"" ליד השפה הרצויה";"S";"";"T";"N"
"Creating new language translation";"יצירת תרגום שפה חדשה";"S";"";"T";"N"
