"source";"translation";"type";"module";"status";"customer"
"Declined";"Declinada";"B";"";"T";"N"
"Minimum payout";"Mínimo a pagar";"S";"";"T";"N"
"Payout data";"Información de pago";"B";"";"T";"N"
"N/A";"N/D";"S";"";"T";"N"
"New payout option";"Nueva opción de pago";"S";"";"T";"N"
"New payout option %s";"Nueva opción de pago %s";"S";"";"T";"N"
"Payout option";"Opción de pago";"B";"";"T";"N"
"Payout history";"Historia de pagos";"B";"";"T";"N"
"Date paid";"Fecha de pago";"S";"";"T";"N"
"Payees";"Afiliados (payees)";"S";"";"T";"N"
"Total amount";"Monto total";"S";"";"T";"N"
"Affiliate note";"Nota para el afiliado";"B";"";"T";"N"
"Date";"Fecha";"B";"";"T";"N"
"Data 1";"Data 1";"B";"";"T";"N"
"Data 2";"Data 2";"B";"";"T";"N"
"Clicks unique";"Clicks ";"S";"";"T";"N"
"Impressions unique";"Impresiones únicas";"S";"";"T";"N"
"Table name";"Nombre de la tabla";"S";"";"T";"N"
"Records";"Records";"S";"";"T";"N"
"Total size";"Tamaño total";"S";"";"T";"N"
"Data size";"Tamaño de los datos";"S";"";"T";"N"
"Index size";"Tamaño del índice";"S";"";"T";"N"
"Transaction";"Transacción";"B";"";"T";"N"
"Payout status";"Estado del pago";"B";"";"T";"N"
"Data 3";"Data 3";"B";"";"T";"N"
"Data 4";"Data 4";"B";"";"T";"N"
"Data 5";"Data 5";"B";"";"T";"N"
"Tracked by";"Seguimiento por";"B";"";"T";"N"
"Time";"Hora";"B";"";"T";"N"
"Click data 1";"Click data 1";"B";"";"T";"N"
"Click data 2";"Click data 2";"B";"";"T";"N"
"unpaid";"Sin pagar";"B";"";"T";"N"
"Username must be valid email address";"El username debe ser una dirección email válida";"S";"";"T";"N"
"You have to agree with terms & conditions";"Debe aceptar los Términos y Condiciones";"B";"";"T";"N"
"is mandatory";"es obligatorio";"B";"";"T";"N"
"Payout settings saved";"Configuración de pago guardada";"S";"";"T";"N"
"Affiliate details";"Información del afiliado";"B";"";"T";"N"
"Date joined";"Fecha de inscripción";"B";"";"T";"N"
"Date approved";"Fecha de aprobación";"B";"";"T";"N"
"Parent";"Promotor";"S";"";"T";"N"
"Firstname";"Primer nombre";"B";"";"T";"N"
"Lastname";"Apellido ";"B";"";"T";"N"
"Parent ID";"ID del promotor";"S";"";"T";"N"
"Parent username";"Username del promotor";"S";"";"T";"N"
"Parent first name";"Primer nombre del promotor";"S";"";"T";"N"
"Parent last name";"Apellido del promotor";"S";"";"T";"N"
"AffiliatesImportExportDescription";"Affiliates data – se puede usar para cargar nuevos afiliados al sistema";"B";"";"T";"N"
"Status successfully set to selected url(s)";"El estado para la(s) URL seleccionada(s) fue establecido";"S";"";"T";"N"
"Failed to set status selected url(s)";"Error al establecer el estatus para la(s) URL seleccionada(s)";"S";"";"T";"N"
"Commission group";"Grupo de comisiones";"B";"";"T";"N"
"Selected commission group(s) are changed";"Las comisiones de grupo seleccionadas fueron cambiadas";"S";"";"T";"N"
"Changes saved";"Cambios guardados";"S";"";"T";"N"
"Application Name";"Post Affiliate Pro";"S";"";"T";"N"
"New password URL";"Nuevo password para la URL";"S";"";"T";"N"
"Request valid until";"Solicitud válida hasta";"S";"";"T";"N"
"Request new password";"Solicitar nuevo password";"B";"";"T";"N"
"Wrong username/password";"Error en el username/password";"S";"";"T";"N"
"Select account";"Seleccionar cuenta";"B";"";"T";"N"
"Authentication failed";"Error en la identificación";"S";"";"T";"N"
"User authenticated. Logging in.";"Usuario identificado. Entrandoﾅ";"S";"";"T";"N"
"You entered invalid username";"Escribió un username inválido";"S";"";"T";"N"
"Within a few minutes you will receive instructions on how to reset your password.";"En pocos minutos recibirá un email con instrucciones para reactivar un password";"S";"";"T";"N"
"Your password was changed. Go back to login dialog and login.";"Su password fue cambiado. Regrese a la pantalla de entrada.";"S";"";"T";"N"
"Logout error";"Error al salir";"S";"";"T";"N"
"Logout successful";"Salida exitosa";"S";"";"T";"N"
"Invalid password request. You have to request again new password before trying to set password.";"Requerimiento de password inválido. Por favor solicite un nuevo password antes de intentar de cambiarlo.";"S";"";"T";"N"
"User account not approved yet";"Cuenta de usuario sin aprobar todavía";"S";"";"T";"N"
"Unsupported";"No soportado";"S";"";"T";"N"
"Import file is not defined";"Archivo de importación sin definir";"S";"";"T";"N"
"Export data";"Datos de Exportación";"B";"";"T";"N"
"Data was successfully exported to file %s";"Los datos fueron exportados ";"S";"";"T";"N"
"File name";"Nombre del archivo";"B";"";"T";"N"
"Modules";"Módulos";"S";"";"T";"N"
"Size";"Tamaño";"S";"";"T";"N"
"Could not create account. (%s)";"No se puede crear la cuenta. (%s)";"S";"";"T";"N"
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"El Directorio server %s no permite la escritura. Por favor configure los permisos necesarios.";"S";"";"T";"N"
"Failed to delete %s filter(s)";"Error al quitar los filtros %s ";"S";"";"T";"N"
"%s filter(s) successfully deleted";"Filtros %s borrados ";"S";"";"T";"N"
"Failed to load default mail account. Please check your mail account settings.";"Error al cargar la cuenta de email por defecto. Por favor compruebe la configuración";"S";"";"T";"N"
"View name must be unique";"El nombre de la vista tiene que ser único";"S";"";"T";"N"
"Maximum length of %s in %s is %s";"El largo máximo para %s en %s es %s";"S";"";"T";"N"
"Relation constraint";"Relation constraint";"S";"";"N";"N"
"must be unique";"debe ser único";"S";"";"T";"N"
"Error changing theme";"Error cambiando el tema";"S";"";"T";"N"
"Theme changed";"Tema cambiado";"S";"";"T";"N"
"Failed to delete %s wallpaper(s)";"Error al eliminar el tema %s ";"S";"";"T";"N"
"%s wallpaper(s) successfully deleted";"Tema %s eliminado ";"S";"";"T";"N"
"Failed to save wallpaper with error %s";"Error al guardar el tema, error %s";"S";"";"T";"N"
"Wallpaper saved.";"Tema escritorio guardado.";"S";"";"T";"N"
"Side bar saved";"Barra lateral guardada";"S";"";"T";"N"
"Windows saved";"Ventana guardada";"S";"";"T";"N"
"Quick Launch saved";"Arranque rápido guardado";"S";"";"T";"N"
"File does not exist";"Archivo no existe";"S";"";"T";"N"
"File was successfully uploaded";"Archivo cargado";"S";"";"T";"N"
"Unsupported gadget";"Gadget no soportado";"S";"";"T";"N"
"Gadget";"Gadget";"B";"";"T";"N"
"Gadget added";"Gadget agregado";"S";"";"T";"N"
"Failed to close gadget";"Error al cerrar el gadget";"S";"";"T";"N"
"Gadget successfully closed";"Gadget cerrado ";"S";"";"T";"N"
"Docking";"Docking";"S";"";"T";"N"
"Gadgets saved";"Gadgets guardados";"S";"";"T";"N"
"Create Account";"Crear cuenta";"B";"";"T";"N"
"Create Database";"Crear Base de Datos";"B";"";"T";"N"
"Could not create database. %s";"No fue posible crear la base de datos. %s";"S";"";"T";"N"
"doesnt exist's";"no existe";"S";"";"T";"N"
"Internal error";"Error interno.";"B";"";"T";"N"
"Error during database creation.";"Error durante la creación de la base de datos";"S";"";"T";"N"
"OK";"OK";"B";"";"T";"N"
"Failed to read headers of CSF file %s";"Error en la lectura de los encabezados en el archivo %s";"S";"";"T";"N"
"Could not change permissions %s";"No se pudieron cambiar los permisos de %s";"S";"";"T";"N"
"Could not open file";"No se puede abrir el archivo";"S";"";"T";"N"
"Could not read file";"No se puede leer el archivo";"S";"";"T";"N"
"Rewind unsupported in this file stream";"Rewind unsupported in this file stream";"S";"";"N";"N"
"File %s does not exist.";"Archivo %s no existe.";"S";"";"T";"N"
"Failed to read file %s";"No se puede leer el archivo %s";"S";"";"T";"N"
"Could not create directory %s";"No se puede crear el directorio %s";"S";"";"T";"N"
"Level";"Nivel";"S";"";"T";"N"
"Message";"Mensaje";"B";"";"T";"N"
"File";"Archivo";"S";"";"T";"N"
"Line";"Línea";"B";"";"T";"N"
"Group ID";"ID de grupo";"B";"";"T";"N"
"Log event";"Log de evento";"S";"";"T";"N"
"Event(s) are deleted";"Evento(s) eliminado(s)";"S";"";"T";"N"
"No event(s) to delete";"No hay evento(s) para eliminar";"S";"";"T";"N"
"Debug event(s) are deleted";"Evento(s) eliminados del Debug";"S";"";"T";"N"
"No debug event(s) to delete";"No hay evento(s) para eliminar del Debug";"S";"";"T";"N"
"Mail Account Name";"Nombre de cuenta de email";"S";"";"T";"N"
"From Name";"Nombre de";"B";"";"T";"N"
"From Email";"Email de";"S";"";"T";"N"
"Use SMTP protocol";"Usar protocolo SMTP";"S";"";"T";"N"
"SMTP Server";"Servidor SMTP";"B";"";"T";"N"
"SMTP Port";"Puerto SMTP";"B";"";"T";"N"
"SMTP Authentication";"Identificación SMTP";"S";"";"T";"N"
"Use SSL connection";"Usar conexión SSL";"S";"";"T";"N"
"SMTP Username";"Nombre de usuario SMTP";"S";"";"T";"N"
"Is default mail account";"Cuenta email predeterminada";"S";"";"T";"N"
"Yes";"Si";"B";"";"T";"N"
"No";"No";"B";"";"T";"N"
"Email account test mail";"Cuenta de email de prueba";"B";"";"T";"N"
"Default Mail Account";"Cuenta de email predeterminada";"S";"";"T";"N"
"Email settings saved";"Configuración de email guardada";"S";"";"T";"N"
"Test mail scheduled, check outbox if it was sent.";"Email de prueba, verifique si fue enviado.";"S";"";"T";"N"
"Failed to restart %s row(s)";"Error al arrancar la(s) fila(s) %s";"S";"";"T";"N"
