"source";"translation";"type";"module";"status";"customer"
"Referrer URL";"推薦人網址";"S";"";"T";"N"
"Sale count";"銷售數量";"S";"";"T";"N"
"Sale total cost";"銷售成本";"S";"";"T";"N"
"Sale commision";"銷售佣金";"S";"";"T";"N"
"This features encrypts all payout field values that are stored to database. You have to configure password and initialization vector after feature activation. %s<br/>";"這個功能加密所有支出領域,存儲到資料庫中的值.你必須配置密碼後和初始化向量功能啟動. %s<br/>";"S";"";"T";"N"
"Performance Impression Tracker";"顯示性能跟蹤";"S";"";"T";"N"
"Top referrer URL";"上面推薦網址";"B";"";"T";"N"
"DirectLinks Approved";"批准連結";"S";"";"T";"N"
"DirectLinks Declined";"拒絕連結";"S";"";"T";"N"
"DirectLinks Pending";"未審核的連結";"S";"";"T";"N"
"DirectLinks Deleted";"刪除連結";"S";"";"T";"N"
"Affiliate - DirectLink Notification";"聯盟會員 - 連結通告";"B";"";"T";"N"
"DirectLink notification";"連結通告";"B";"";"T";"N"
"DirectLink URL";"直接連接網址";"S";"";"T";"N"
"DirectLink Note";"直接連接網址注解";"S";"";"T";"N"
"DirectLink Approve Link";"DirectLink Approve Link";"S";"";"N";"N"
"DirectLink Decline Link";"DirectLink Decline Link";"S";"";"N";"N"
"Merchant - New DirectLink Notification";"聯盟會員 - 新的直接連接網址通知";"B";"";"T";"N"
"New DirectLink notification";"新的直接連接網址通知";"B";"";"T";"N"
"Top affiliates";"頂級聯盟會員";"B";"";"T";"N"
"Top referring URLs";"高訪問量網址";"B";"";"T";"N"
"Error sending direct link changed status notification email to affiliate: %s";"給聯盟會員發送直接連結狀態更改通知時出錯: %s";"S";"";"T";"N"
"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"無法啟動外掛程式,資料庫使用者% s沒有許可權去閱讀資料庫的系統資訊schema.tables.";"S";"";"T";"N"
"Only numbers in Referral ID";"只有推薦ID的編號";"S";"";"T";"N"
"Only numbers in Referral ID.";"只有推薦ID的編號.";"S";"";"T";"N"
"Referral ID can contain only [0-9] characters. %s given";"推薦ID只有 [0-9] 字元. %s 給定";"S";"";"T";"N"
"Custom field number (1-5)";"自訂欄位數(1-5)";"S";"";"T";"N"
"Custom field number must be from range 1-5.";"自訂欄位的數量必須從範圍 1-5.";"S";"";"T";"N"
"UltraCart plugin configuration saved";"保存轉換外掛程式配置";"S";"";"T";"N"
"UltraCart integration plugin";"轉換集成外掛程式";"S";"";"T";"N"
"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";"這個外掛程式處理轉換 IPN通告(與轉換加盟公告集成).不要忘了啟動後配置這個外掛程式.";"S";"";"T";"N"
"Username Referral IDs";"用戶推薦的ID";"S";"";"T";"N"
"Username will be used as Referral IDs";"用戶將作為推介的ID";"S";"";"T";"N"
"Date of sale";"銷售日期";"S";"";"T";"N"
"Sale status";"銷售狀況";"S";"";"T";"N"
"Group by";"群組";"S";"";"T";"N"
"You have been contacted by your affiliate";"您的聯盟會員已與您聯繫";"S";"";"T";"N"
"at";"at";"B";"";"N";"N"
"Referrer:";"Referrer:";"S";"";"N";"N"
"filled ""Contact us"" form.";"filled ""Contact us"" form.";"S";"";"N";"N"
"Regards,";"Regards,";"S";"";"N";"N"
"Dear merchant,";"親愛的商家，";"S";"";"T";"N"
"Affiliate name";"聯盟會員姓名";"S";"";"T";"N"
"Affiliate email";"聯盟會員郵件";"S";"";"T";"N"
"Regards";"致意";"S";"";"T";"N"
"Dear merchant";"親愛的商人";"S";"";"T";"N"
"A new sale/lead was recorded at ";"一個新的銷售/漲幅被記錄在";"S";"";"T";"N"
"The sale was assigned to affiliate with user name";"銷售已被分派給有用戶名的聯盟會員";"S";"";"T";"N"
"Sale details";"銷售詳細資訊";"S";"";"T";"N"
"Commission for affiliate";"聯盟會員佣金";"S";"";"T";"N"
"Referrer Url";"推薦人網址";"S";"";"T";"N"
"Dear";"親愛的";"S";"";"T";"N"
"Thank you for registration in our affiliate program.";"感謝您註冊網站聯盟.com";"S";"";"T";"N"
"You have been approved and you can login using the following link";"我們很高興的通知您, 您的聯盟申請已獲得通過.您現在可以通過以下網址進行登陸.";"S";"";"T";"N"
"Your username";"您的用戶名";"S";"";"T";"N"
"Sincerely,";"此致.";"S";"";"T";"N"
"Your Affiliate manager";"您的管理平臺";"S";"";"T";"N"
"Thank you for your registration in our affiliate program.";"感謝您註冊我們的會員聯盟.";"S";"";"T";"N"
"We review every application";"我們審查每一個申請";"S";"";"T";"N"
"manually";"手動";"S";"";"T";"N"
"and your registration is waiting for manual approval.";"你的註冊等待管理員審批.";"S";"";"T";"N"
"Please, be patient.";"請,耐心等待.";"S";"";"T";"N"
"After confirming your registration, you will receive one more email with all the necessary information.";"您的註冊經過確認,您將收到一個含有所有必要的資訊電子郵件.";"S";"";"T";"N"
"You have been declined in affiliate program.";"你已經被拒絕加入聯盟會員.";"S";"";"T";"N"
"joined your campaign";"加入您的廣告系列";"S";"";"T";"N"
"This affiliate is waiting for your approval.";"這個聯盟會員正等待您的審批.";"S";"";"T";"N"
"I would like to let you know that we paid your commissions earned in our affiliate program.";"我想讓你知道我們支付你的廣告佣金.";"S";"";"T";"N"
"Amount paid";"支付總額";"S";"";"T";"N"
"Sincerely";"此致";"S";"";"T";"N"
"Commission from this sale";"這個銷售佣金";"S";"";"T";"N"
"One of your sub-affiliates";"您的聯盟之一";"S";"";"T";"N"
"made a sale/lead.";"製造銷售/領先";"S";"";"T";"N"
"Sale/lead preview";"銷售/領先預覽";"S";"";"T";"N"
"Statistics date range";"Statistics date range";"S";"";"N";"N"
"Hello";"您好";"S";"";"T";"N"
"we have received new password request for your account";"我們收到您以下帳號要求密碼重置的請求";"S";"";"T";"N"
"If this request was initiated by you, please click";"如果這項請求是由你本人所發出的,請點擊以下連接";"S";"";"T";"N"
"or copy URL";"或複製網址";"S";"";"T";"N"
"to your browser and change your password.";"到您的流覽器位址欄,並修改密碼.";"S";"";"T";"N"
"This request is valid until";"這個要求有效期至";"S";"";"T";"N"
"Quality Unit Team";"品質部門團隊";"S";"";"T";"N"
"On direct link approve/decline";"在直接連結批准/拒絕";"C";"";"T";"N"
"TopReferringURLsManagerDescription";"上面提到的網址管理器說明";"C";"";"T";"N"
"First click referrer URL";"首次點擊連接網址";"C";"";"T";"N"
"Last click referrer URL";"最後點擊連接網址";"C";"";"T";"N"
"banner ID";"橫幅廣告 ID";"C";"";"T";"N"
"On new direct link";"在新的直接連結";"C";"";"T";"N"
"On direct link approved";"在經批准的直接連結";"C";"";"T";"N"
"TopAffiliatesDescription";"頂級聯盟會員描述";"C";"";"T";"N"
"status";"狀態";"S";"";"T";"N"
"size";"尺寸";"S";"";"T";"N"
"destination url";"目標網址";"S";"";"T";"N"
"Here you can specify how your links will look like.<br/>The link format will be: http://www.yoursite.com/prefixAFFILIATEIDseparatorBANNERIDsuffix<br/>for example: http://www.yoursite.com/ref/11111111/22222222.html";"在此您可以具體指明您的連結格式。<br/>連結格式為: http://www.yoursite.com/prefixAFFILIATEIDseparatorBANNERIDsuffix<br/>for example: http://www.yoursite.com/ref/11111111/22222222.html";"S";"";"T";"N"
"Pdf Parser Error: ";"PDF格式分析錯誤: ";"S";"";"T";"N"
"Pdf Not Uploaded , No Variables Found !";"PDF格式不上傳,不變數的發現 !";"S";"";"T";"N"
"Bad Password";"錯誤密碼";"S";"";"T";"N"
"New User Signup Status";"新使用者註冊狀態";"S";"";"T";"N"
"New User Signup Approve Link";"新使用者註冊批准連結";"S";"";"T";"N"
"New User Signup Decline Link";"新使用者註冊拒絕連結";"S";"";"T";"N"
"Sale Approve Link";"銷售批准連結";"S";"";"T";"N"
"Sale Decline Link";"銷售下降連結";"S";"";"T";"N"
"Affiliate Join Campaign Approve Link";"加盟會員加入競選核准連結";"S";"";"T";"N"
"Affiliate Join Campaign Decline Link";"加盟會員加入競選下降連結";"S";"";"T";"N"
"Failed to load direct link. (direct link probably deleted)";"Failed to load direct link. (direct link probably deleted)";"S";"";"N";"N"
"Separator:";"分隔符號:";"S";"";"T";"N"
"TrialPay plugin configuration saved";"支付外掛程式配置保存";"S";"";"T";"N"
"TrialPay integration plugin";"支付集成外掛程式";"S";"";"T";"N"
"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";"這個外掛程式處理支付通告(加盟支付公告為一體).";"S";"";"T";"N"
"added new directlink at";"添加直接連結在";"S";"";"T";"N"
"If you like to APPROVE it click here";"如果您要批准，點擊此處";"S";"";"T";"N"
"If you like to DECLINE it click here";"如果您要拒絕，點擊此處";"S";"";"T";"N"
"If you want to APPROVE new affiliate click here";"如果您要批准新聯盟會員，點擊此處";"S";"";"T";"N"
"If you want to DECLINE new affiliate click here";"如果您要拒絕新聯盟用戶，點擊此處";"S";"";"T";"N"
"If you want to APPROVE new sale click here";"如果您要批准新銷售，點擊此處";"S";"";"T";"N"
"If you want to DECLINE new sale click here";"如果您要拒絕新銷售，點擊此處";"S";"";"T";"N"
"If you want to APPROVE affiliate to join camapign click here";"如果你想加入camapign批准參加請點擊此處";"S";"";"T";"N"
"If you want to DECLINE affiliate to join camapign click here";"如果你想加入camapign下降參加請點擊此處";"S";"";"T";"N"
"Enter Pasword For Pdf Document";"輸入密碼為Pdf檔";"C";"";"T";"N"
"Pdf Password Request";"Pdf密碼的請求";"C";"";"T";"N"
"Ok";"Ok";"C";"";"N";"N"
"Tiers visible";"級別可視";"C";"";"T";"N"
"Number of tiers visible to affiliate";"級別數字對聯盟會員可視";"C";"";"T";"N"
"Html";"超文字連結";"B";"";"T";"N"
"Wysiwyg";"Wysiwyg";"C";"";"N";"N"
"Credits";"信用";"S";"";"T";"N"
"Change log";"更改日誌";"C";"";"T";"N"
"Note for affiliate";"Note for affiliate";"C";"";"N";"N"
"Hide custom text body and generate it automatically from HTML version";"它會自動隱藏自訂正文本和生成HTML版本.";"C";"";"T";"N"
"Edit custom text body of email";"編輯自訂的電子郵件正文";"C";"";"T";"N"
"In subject of mail can be used all variables supported in body of mail.";"在郵件主題中所有的變數可以用在正文本的支援郵件.";"C";"";"T";"N"
"Html Body";"正文本連結";"C";"";"T";"N"
"Text Body";"正文本";"C";"";"T";"N"
"Fixed cost";"確定成本";"B";"";"T";"N"
"Name of commission type attribute has to be unique";"佣金類型屬性名稱必須是唯一的";"S";"";"T";"N"
"Coupon code must be unique";"優惠券代碼必須是唯一的";"S";"";"T";"N"
"description";"描述";"S";"";"T";"N"
"maximum coupons per affiliate";"每個聯盟會員的最高優惠券";"S";"";"T";"N"
"Status successfully set to selected coupon(s)";"成功地將選定的優惠券狀態(s)";"S";"";"T";"N"
"Failed to set status selected coupon(s)";"無法設置選定優惠券狀態(s)";"S";"";"T";"N"
"Coupon";"優惠券";"B";"";"T";"N"
"Validity";"有效期";"S";"";"T";"N"
"Coupon banner with id %s not exist";"旗幟和ID%s的優惠券是不存在的";"S";"";"T";"N"
"unlimited";"無限制";"B";"";"T";"N"
"Create coupons";"創建優惠券";"S";"";"T";"N"
"User ID";"用戶ID";"B";"";"T";"N"
"Valid from";"有效期至";"B";"";"T";"N"
"Valid to";"有效的";"B";"";"T";"N"
"Limit use";"限制使用";"B";"";"T";"N"
"Error during ";"錯誤";"S";"";"T";"N"
"Coupons are successfully ";"成功的優惠券";"S";"";"T";"N"
"Coupon assigment";"優惠券交期";"B";"";"T";"N"
"Coupons to each affiliate";"每個聯盟會員優惠券";"S";"";"T";"N"
"Coupon codes";"優惠券代碼";"S";"";"T";"N"
"Coupon format";"優惠券格式";"B";"";"T";"N"
"Number of coupons";"優惠券數量";"B";"";"T";"N"
"Generate coupons";"生成優惠券";"B";"";"T";"N"
"Generating coupons was stopped, because coupon format is too small";"生成券已停止,因為優惠券格式太小.";"S";"";"T";"N"
"Import coupons";"導入優惠券";"B";"";"T";"N"
"Importing coupons was stopped, because coupon code %s already exists";"導入優惠券已停止,因為優惠券代碼%s已存在";"S";"";"T";"N"
"Offline sale";"離線銷售";"B";"";"T";"N"
"Failed to assign coupon";"無法分配優惠券";"S";"";"T";"N"
"Coupon was successfully assigned";"優惠券已成功轉讓";"S";"";"T";"N"
"Page Peel Banner";"卷頁橫幅";"S";"";"T";"N"
"Peelbanners are also known as magic corners or pagepeels. They are displayed as a small animated corner of the page and wakes the curiosity of most users. Only if the user moves his mouse onto, it peels impressively over the real homepage.";"卷頁橫幅也被稱為神奇的展覽或pagepeels區域。它們將顯示在一個小頁面的動態區域,提醒了大多數使用者的好奇心.只有當使用者移動滑鼠到他,但令人印象深刻的在實際網頁.";"S";"";"T";"N"
"Affiliate - On change  Sale / Lead status";"加盟-銷售/領先地域";"B";"";"T";"N"
"Change sale / lead status";"更換銷售/領先地位";"B";"";"T";"N"
"Affiliate - New Sale / Lead";"加盟 - 新的銷售/領先";"B";"";"T";"N"
"Generate mails with subject: %s";"郵件主題生成: %s";"S";"";"T";"N"
"Scheduled %s mails";"預定%s 郵件";"S";"";"T";"N"
"Mail template not defined in database for templateId %s";"郵件範本沒有定義資料庫範本ID %s";"S";"";"T";"N"
"Mail will be delivered in background process.";"郵件將被交付後臺進程.";"S";"";"T";"N"
"Mails will be created and delivered in background process.";" 郵件將被創建和交付後臺進程.";"S";"";"T";"N"
"Default Currency";"默認貨幣";"S";"";"T";"N"
"Avg. com. per click";"Avg. com. per click";"S";"";"N";"N"
"Avg. com. per impression";"Avg. com. 每次展示";"S";"";"T";"N"
"Failed to approve direct link %s.";"批准直接連結 %s失敗。";"S";"";"T";"N"
"Direct link %s was successfully approved.";"Direct link %s was successfully approved.";"S";"";"N";"N"
"Failed to decline direct link %s.";"Failed to decline direct link %s.";"S";"";"N";"N"
"Waiting";"等候";"S";"";"T";"N"
"Minimum length of %s in %s is %s";"最小的長度%s in %s is %s";"S";"";"T";"N"
"Delete directory %s";"刪除目錄 %s";"S";"";"T";"N"
"Copy directory %s";"複製目錄%s";"S";"";"T";"N"
"Create account";"創建帳戶";"S";"";"T";"N"
"Importing Language";"語言的輸入";"S";"";"T";"N"
"FTP - Copy files";"文字傳輸協定 - 複製檔";"S";"";"T";"N"
"Unzip file %s";"解壓文件 %s";"S";"";"T";"N"
"Update account";"更新帳戶";"S";"";"T";"N"
"Update application files";"更新應用程式檔案";"S";"";"T";"N"
"Send mails from outbox";"發送郵件寄件匣";"S";"";"T";"N"
"Pending %s mails";"未核定 %s郵件";"S";"";"T";"N"
"%s has to be valid date";"%s 必須是有效的日期";"S";"";"T";"N"
"%s has to be positive integer";"%s 必須為正整數";"S";"";"T";"N"
"%s has to be integer";"%s 必須是整數";"S";"";"T";"N"
"%s is mandatory";"%s 是限制性";"B";"";"T";"N"
"%s has to be number";"%s 次數";"S";"";"T";"N"
"Updated";"更新";"S";"";"T";"N"
"Task name";"任務名稱";"S";"";"T";"N"
"Progress";"進展";"S";"";"T";"N"
"Failed to delete task.";"無法刪除任務.";"S";"";"T";"N"
"It is not possible to delete running task.";"任務正在運行無法刪除.";"S";"";"T";"N"
"This type of task is not allowed to be deleted.";"這種類型的任務不允許被刪除.";"S";"";"T";"N"
"Task deleted.";"刪除任務";"S";"";"T";"N"
"Cron request finished.";"計畫要求完成.";"S";"";"T";"N"
"Maximum Commissions Per Referral";"每推介最高的佣金";"S";"";"T";"N"
"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"這個外掛程式可以設置的每個使用者(客戶在時間)間隔聯盟會員的最大數量限制(秒),將被保存.";"S";"";"T";"N"
"all time";"所有時間";"S";"";"T";"N"
"Maximum commissions per referral";"每推薦最高的佣金";"S";"";"T";"N"
"Maximum commissions time period in seconds";"在短時間內最高佣金";"S";"";"T";"N"
"Time Period in seconds in which are commission per one customer counted.";"在短時間週期中,每一個客戶的佣金計算.";"S";"";"T";"N"
"Wrong format used for Maximum commissions per referral.";"格式錯誤占最高聯盟會員推薦使用.";"S";"";"T";"N"
"Wrong format used for Maximum commissions time period in seconds.";"錯誤的格式,用於短時間內最高佣金.";"S";"";"T";"N"
"Data Migration";"資料移轉";"S";"";"T";"N"
"Migrate affiliates";"會員遷移";"S";"";"T";"N"
"Migrate transactions";"遷移交易";"S";"";"T";"N"
"Upgrade from PAP3";"升級PAP3";"S";"";"T";"N"
"Minimum Referal ID length";"ID的長度最低推薦";"S";"";"T";"N"
"Minimum length must be between 0 and 20";"最小長度必須在 0與20兩者之間";"S";"";"T";"N"
"undefined";"未定義";"B";"";"T";"N"
"Referal ID length limit saved";"推介ID長度限制保存";"S";"";"T";"N"
"Referral id must be longer than %s characters";"推介ID必須長於%s 字元";"S";"";"T";"N"
"Referral id can not be longer than %s characters";"推介ID不能長於%s 字元";"S";"";"T";"N"
"secure pass2";"秘密頻道2";"S";"";"T";"N"
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"安全通行證2名RoboKassa需要核查的RoboKassa.";"S";"";"T";"N"
"RoboKassa plugin configuration saved";"RoboKassa外掛程式配置保存";"S";"";"T";"N"
"RoboKassa integration plugin";"RoboKassa 集成外掛程式";"S";"";"T";"N"
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"這個外掛程式處理RoboKassa的通告 (與RoboKassa加盟公告集成).";"S";"";"T";"N"
"seo_targeturl for banner format";"seo_targeturl的橫幅格式";"S";"";"T";"N"
"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"這個外掛程式使您能夠使用變數{$seo_targeturl}在橫幅格式. 它不像往常一樣網址搜尋引擎優化,但使用域的旗幟. 您需要有搜尋引擎優化跟蹤所有旗幟目標網址代碼!";"S";"";"T";"N"
"Ip - Country Code";"Ip - 國家代碼";"S";"";"T";"N"
"Ip - Country Name";"Ip - 國家名稱";"S";"";"T";"N"
"Ip - City";"Ip - 城市";"S";"";"T";"N"
"Ip - Longitude";"Ip - 精度";"S";"";"T";"N"
"Ip - Latitude";"Ip - 自主權";"S";"";"T";"N"
"Print";"列印";"B";"";"T";"N"
"Description of coupon:";"優惠券描述:";"S";"";"T";"N"
"Coupons:";"優惠券:";"S";"";"T";"N"
"Valid from:";"有效期至:";"S";"";"T";"N"
"Valid to:";"有效期:";"S";"";"T";"N"
"Limit use:";"限制使用:";"S";"";"T";"N"
"coupons to each affiliate";"給各聯盟會員的優惠券";"S";"";"T";"N"
"Closed banner settings";"已關閉的廣告設置";"S";"";"T";"N"
"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";"默認Page Pell廣告被關閉。您能在以下版塊設定關閉狀態下的廣告樣式。";"S";"";"T";"N"
"Opened banner settings";"被打開的廣告設置";"S";"";"T";"N"
"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"Peel 廣告在滑鼠經過專案時被開啟。您能在以下版塊設置當訪問者滑鼠經過廣告被開啟時的廣告樣式。";"S";"";"T";"N"
"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"預覽在用保留值時被生成。如果您要作出更改，請在預覽廣告前按下保存鍵。";"S";"";"T";"N"
"General settings";"綜合設置";"B";"";"T";"N"
"Payout settings";"支付設置";"B";"";"T";"N"
"Cron job status";"Cron 任務狀態";"S";"";"T";"N"
"Last execution of cron job:";"上一次cron任務的執行:";"S";"";"T";"N"
"To review list of pending background tasks push following button:";"檢查正在審核中的任務列表時按下以下鍵:";"S";"";"T";"N"
"Cron setup";"Cron任務";"S";"";"T";"N"
"Example of Cron job setup in CPanel";"在CPanel的Cron任務示例";"S";"";"T";"N"
"Coupon preview";"優惠券預覽";"S";"";"T";"N"
"Changeable by affiliate";"可由聯盟會員改變的";"S";"";"T";"N"
"Default value for affiliate";"聯盟會員的預設值";"S";"";"T";"N"
"Allowed Status";"允許的狀態";"S";"";"T";"N"
"Mail details";"郵件詳情";"B";"";"T";"N"
"Coupon details";"優惠券詳細資訊";"S";"";"T";"N"
"Transaction status";"交易狀態";"S";"";"T";"N"
"Mail";"郵件";"S";"";"T";"N"
"Attachments";"附件";"B";"";"T";"N"
"Simulate cron";"模擬的行數";"S";"";"T";"N"
"On new sale / lead";"導致新的銷售";"C";"";"T";"N"
"On sale / lead change status";"在銷售/導致改變現狀";"C";"";"T";"N"
"Affiliate will get coupon upon request";"請求加盟將得到優惠券";"C";"";"T";"N"
"Assign automatically";"自動分配";"C";"";"T";"N"
"Coupons";"優惠券";"C";"";"T";"N"
"Maximum coupons per affiliate";"最大的聯盟優惠券";"C";"";"T";"N"
"html";"超文字";"C";"";"T";"N"
"preview";"預覽";"C";"";"T";"N"
"Get another coupon";"取得其他優惠券";"C";"";"T";"N"
"Export codes";"輸出代碼 ";"C";"";"T";"N"
"Are you sure you want to delete selected coupon(s)?";"您確定要刪除選定的優惠券(s)?";"C";"";"T";"N"
"Are you sure you want to change status of selected coupon(s)?";"您確定要更改選定券狀態(s)?";"C";"";"T";"N"
"Coupon design";"優惠券設計";"C";"";"T";"N"
"Coupon code";"優惠券代碼";"C";"";"T";"N"
"Coupon ID";"優惠券ID";"B";"";"T";"N"
"Bar code image";"條碼圖像";"C";"";"T";"N"
"Every Coupon has assigned its code. This setting defines format of this code. It is possible to use following values in ID: 9 - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to Id as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"每個優惠券已指派其代碼. 此設置定義代碼的格式. 它可以使用下面的ID值: 9 - 將被替換的範圍內的任何字元 

搜索[0-9], {z} - 將被替換的範圍內的任何字元 

搜索[a-z], {Z} - 將被替換的範圍內的任何字元 

搜索[A-Z], {X} - 將被替換的範圍內的任何字元 

搜索[0-9a-zA-Z], 所有其他字元將被複製到ID作為你指定的格式. 好的格式範例是. {ZZZ}-{XXXXX}-{999}";"C";"";"T";"N"
"Number of coupons is to small. You should generate at least";"優惠券的數量. 導致你應該生成很小";"C";"";"T";"N"
"coupons.";"優惠券.";"C";"";"T";"N"
"affiliates so you should generate at least";"因此您應該至少產生聯盟會員";"C";"";"T";"N"
"Create sale";"創建銷售";"C";"";"T";"N"
"Verify";"核對";"C";"";"T";"N"
"Coupon is invalid";"優惠券無效";"C";"";"T";"N"
"Coupon is valid";"有效的優惠券";"C";"";"T";"N"
"OfflineSaleDescription";"離線銷售說明";"C";"";"T";"N"
"Page Peel";"卷頁";"C";"";"T";"N"
"Background color of closed banner";"關閉橫幅的背景顏色";"C";"";"T";"N"
"In case no background image for closed banner is selected, selected background color will be used.";"如果沒有選擇封閉的旗幟背景圖像

, 將使用選擇背景顏色.";"C";"";"T";"N"
"Background image";"Background image";"C";"";"N";"N"
"Select background image of opened peel banner. Banner is opened on mouse over event.";"Select background image of opened peel banner. Banner is opened on mouse over event.";"C";"";"N";"N"
"Background Image";"Background Image";"C";"";"N";"N"
"Select background image of closed banner (small corner)";"Select background image of closed banner (small corner)";"C";"";"N";"N"
"Show banner preview";"Show banner preview";"C";"";"N";"N"
"Left Corner";"Left Corner";"C";"";"N";"N"
"Right Corner";"Right Corner";"C";"";"N";"N"
"Both Top Corners";"Both Top Corners";"C";"";"N";"N"
"Banner position";"Banner position";"C";"";"N";"N"
"Select, where will be displayed peel banner on affiliate's website. Possible values: top left or top right corner. Or both corners.";"Select, where will be displayed peel banner on affiliate's website. Possible values: top left or top right corner. Or both corners.";"C";"";"N";"N"
"Rotating text";"Rotating text";"C";"";"N";"N"
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: Special offer!";"您可以定義文本,將轉換旗幟.這個值並不是限制性的.如果您不希望轉換任何文字,只要把它取消.這種文本的示例可以是:特價!";"C";"";"T";"N"
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: To get 20% discount using during checkout following coupon: MM-432-FF!";"您可以定義文本,將轉換旗幟.這個值並不是限制性的.如果您不希望轉換任何文字,只要把它取消.這種文本的示例可以是:要獲得20％的折扣後在結帳時使用優惠券編號:MM-432-FF!";"C";"";"T";"N"
"Same Window";"相同窗口";"C";"";"T";"N"
"New Window";"新的視窗";"C";"";"T";"N"
"Open destination url in";"打開目標網址";"C";"";"T";"N"
"Select, where will be opened destination url of banner in case visitor will click on opened peel banner.";"選擇,其中將會開放目的地的旗幟網址訪問者的情況下將點擊打開果皮旗幟.";"C";"";"T";"N"
"Send mail to affiliate";"給聯盟會員發信";"C";"";"T";"N"
"Mails";"Mails";"C";"";"N";"N"
"Image file name";"Image file name";"C";"";"N";"N"
"You can set which email notifications will be changeable by your affiliates.";"You can set which email notifications will be changeable by your affiliates.";"C";"";"N";"N"
"You can set for which status of transaction will be your affiliates notified";"You can set for which status of transaction will be your affiliates notified";"C";"";"N";"N"
"Show pending background tasks";"Show pending background tasks";"C";"";"N";"N"
"Clear Email Form";"清除電子郵件格式";"C";"";"T";"N"
" ----------  Insert variable  ---------- ";" ---------- 插入變數  ---------- ";"C";"";"T";"N"
"Remove Attachment";"刪除附件";"C";"";"T";"N"
"Uploading ...";"上傳 ...";"C";"";"T";"N"
"Insert attached image";"插入附加的圖像";"C";"";"T";"N"
"No image uploaded yet. Upload images first please.";"還沒有圖片上傳.首先,請上傳圖片.";"C";"";"T";"N"
"Fieldset";"標籤頁";"C";"";"T";"N"
"Text body";"正文體";"C";"";"T";"N"
"Pending Background Tasks";"待幕後工作";"C";"";"T";"N"
"Below is list of tasks, which are in normal circumstances executed by cron automatically. If you don't have properly installed cron, you can execute background tasks manually.";"以下列出的任務,這是在正常情況下計畫自動執行.如果你沒有正確地安裝計畫執行任務時,您可以手動執行幕後工作.";"C";"";"T";"N"
"Stop execution";"停止執行";"C";"";"T";"N"
"Start cron manually";"手動啟動的任務";"C";"";"T";"N"
"Starting cron request.";"請求啟動的任務.";"C";"";"T";"N"
"To load template into your mail, just click on icon next to selected template in column Actions.";"載入到你的郵件範本,只需在圖示旁邊所選範本操作欄中點擊.";"S";"";"T";"N"
"IMPORTANT: Content of original mail will be replaced with selected mail template without option to rollback your changes.";"IMPORTANT: Content of original mail will be replaced with selected mail template without option to rollback your changes.";"S";"";"N";"N"
"Load to mail";"負載郵寄";"C";"";"T";"N"
"Load from sent mails";"載入發送的郵件";"C";"";"T";"N"
"Load email from template ...";"負載的電子郵件範本 ...";"C";"";"T";"N"
"Load mail from template";"載入寄件人範本";"C";"";"T";"N"
"Affiliate tracking code";"跟蹤加盟代碼";"B";"";"T";"N"
"%s with id %s not exist";"%s ID %s 不存在";"S";"";"T";"N"
"To reset your password click here";"點擊這裡重置密碼";"S";"";"T";"N"
"File %s not exists";"文件%s 不存在";"S";"";"T";"N"
"Payout date";"支付日期";"S";"";"T";"N"
"Invoice number";"發票編號";"B";"";"T";"N"
"Campaign not exist";"不存在方案";"S";"";"T";"N"
"Javascript tracking code";"程式跟蹤代碼";"S";"";"T";"N"
"Affiliate Sale Tracking Codes";"Affiliate Sale Tracking Codes";"S";"";"N";"N"
"Affiliate Tracking Code";"聯盟會員跟蹤";"S";"";"T";"N"
"Commission Type";"Commission Type";"S";"";"N";"N"
"Tracking Code";"Tracking Code";"S";"";"N";"N"
"Selected parent can not be used!";"Selected parent can not be used!";"S";"";"N";"N"
"%s has to be valid email";"%s 必須是有效的電子郵件";"S";"";"T";"N"
"Remote control email";"遠端控制電子郵件";"S";"";"T";"N"
"Owner name";"用戶名";"S";"";"T";"N"
"Autoresponder's address";"自動回應的地址";"S";"";"T";"N"
"Autoresponder's subscription address (without the domain)";"自動回應的(不收費的功能變數名稱地址)";"S";"";"T";"N"
"Tracking tag";"跟蹤標籤";"S";"";"T";"N"
